typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","3645307890.872",,"3645307890.872","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","348","HUN","Hungary","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","549176225.575",,"549176225.575","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","352","ISL","Iceland","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","14223205.185",,"14223205.185","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","360","IDN","Indonesia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","24033807359.026",,"24033807359.026","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","364","IRN","Iran","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","1018195503.523",,"1018195503.523","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","368","IRQ","Iraq","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","29842816838.884",,"29842816838.884","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","372","IRL","Ireland","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","802126757.477",,"802126757.477","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","376","ISR","Israel","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","1711734506.191",,"1711734506.191","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","380","ITA","Italy","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","6834308455.461",,"6834308455.461","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","384","CIV","Côte d'Ivoire","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","391500450.062",,"391500450.062","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","388","JAM","Jamaica","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6756640.399",,"6756640.399","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","392","JPN","Japan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","18752547702.131",,"18752547702.131","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","398","KAZ","Kazakhstan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","630971240.213",,"630971240.213","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","400","JOR","Jordan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1759525487.786",,"1759525487.786","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","404","KEN","Kenya","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","115455961.051",,"115455961.051","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","408","PRK","Dem. People's Rep. of Korea","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1072409.462",,"1072409.462","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","410","KOR","Rep. of Korea","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","19640138854.409",,"19640138854.409","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","414","KWT","Kuwait","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9104248502.048",,"9104248502.048","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","417","KGZ","Kyrgyzstan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","12215501.322",,"12215501.322","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","418","LAO","Lao People's Dem. Rep.","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","146039699.54",,"146039699.54","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","422","LBN","Lebanon","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","79215221.512",,"79215221.512","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","426","LSO","Lesotho","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","86069430.177",,"86069430.177","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","428","LVA","Latvia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","66583188.704",,"66583188.704","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","430","LBR","Liberia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","32183560.458",,"32183560.458","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","434","LBY","Libya","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","435914971.713",,"435914971.713","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","440","LTU","Lithuania","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","109860199.351",,"109860199.351","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","442","LUX","Luxembourg","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","81435740.808",,"81435740.808","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","446","MAC","China, Macao SAR","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7787862.699",,"7787862.699","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","450","MDG","Madagascar","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","153301064.502",,"153301064.502","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","454","MWI","Malawi","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","58840595.551",,"58840595.551","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","458","MYS","Malaysia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","12555909059.309",,"12555909059.309","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","462","MDV","Maldives","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","72620197.073",,"72620197.073","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","466","MLI","Mali","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","41705401.312",,"41705401.312","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","470","MLT","Malta","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","47934799.37",,"47934799.37","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","478","MRT","Mauritania","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","22312525.445",,"22312525.445","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","480","MUS","Mauritius","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","57881872.464",,"57881872.464","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","484","MEX","Mexico","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","4100446596.978",,"4100446596.978","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","490","S19","Other Asia, nes","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","8530892487.936",,"8530892487.936","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","496","MNG","Mongolia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","987864.185",,"987864.185","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","498","MDA","Rep. of Moldova","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","87972485.654",,"87972485.654","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","499","MNE","Montenegro","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","599738.866",,"599738.866","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","504","MAR","Morocco","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1391184907.916",,"1391184907.916","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","508","MOZ","Mozambique","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1759034133.083",,"1759034133.083","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","512","OMN","Oman","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4378712629.486",,"4378712629.486","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","516","NAM","Namibia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","153710511.885",,"153710511.885","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","520","NRU","Nauru","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","894.214",,"894.214","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","524","NPL","Nepal","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","811463831.284",,"811463831.284","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","528","NLD","Netherlands","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","2414881130.738",,"2414881130.738","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","531","CUW","Curaçao","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","7880151.09",,"7880151.09","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","533","ABW","Aruba","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","754777.739",,"754777.739","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","540","NCL","New Caledonia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","55829878.462",,"55829878.462","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","548","VUT","Vanuatu","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","61206.809",,"61206.809","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","554","NZL","New Zealand","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","392255196.724",,"392255196.724","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","558","NIC","Nicaragua","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","20372162.359",,"20372162.359","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","562","NER","Niger","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","109155239.479",,"109155239.479","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","566","NGA","Nigeria","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3491904762.045",,"3491904762.045","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","570","NIU","Niue","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","915.304",,"915.304","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","574","NFK","Norfolk Isds","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","89995.465",,"89995.465","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","579","NOR","Norway","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","819910165.511",,"819910165.511","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","580","MNP","N. Mariana Isds","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","92798.445",,"92798.445","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","581","UMI","United States Minor Outlying Islands","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","57388.126",,"57388.126","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","583","FSM","FS Micronesia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1571.131",,"1571.131","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","584","MHL","Marshall Isds","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","86983.323",,"86983.323","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","585","PLW","Palau","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2275103.546",,"2275103.546","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","586","PAK","Pakistan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7694921.241",,"7694921.241","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","591","PAN","Panama","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","270088893.911",,"270088893.911","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","598","PNG","Papua New Guinea","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","482594205.391",,"482594205.391","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","600","PRY","Paraguay","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","153902577.716",,"153902577.716","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","604","PER","Peru","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2778923591.327",,"2778923591.327","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","608","PHL","Philippines","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","1530151326.763",,"1530151326.763","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","612","PCN","Pitcairn","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2962.47",,"2962.47","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","616","POL","Poland","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1669453335.794",,"1669453335.794","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","620","PRT","Portugal","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","204202079.675",,"204202079.675","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","624","GNB","Guinea-Bissau","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","72337190.825",,"72337190.825","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","626","TLS","Timor-Leste","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","53388.32",,"53388.32","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","634","QAT","Qatar","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","12986816436.017",,"12986816436.017","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","642","ROU","Romania","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","559930660.258",,"559930660.258","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","643","RUS","Russian Federation","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","67070988508.482",,"67070988508.482","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","646","RWA","Rwanda","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","17313968.513",,"17313968.513","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","654","SHN","Saint Helena","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","8206.425",,"8206.425","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","659","KNA","Saint Kitts and Nevis","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","103401.149",,"103401.149","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","660","AIA","Anguilla","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","120112.507",,"120112.507","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","662","LCA","Saint Lucia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","817139.909",,"817139.909","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","670","VCT","Saint Vincent and the Grenadines","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","100091.335",,"100091.335","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","674","SMR","San Marino","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","316080.7",,"316080.7","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","678","STP","Sao Tome and Principe","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","34658.512",,"34658.512","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","682","SAU","Saudi Arabia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","34643621701.664",,"34643621701.664","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","686","SEN","Senegal","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","695384265.048",,"695384265.048","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","688","SRB","Serbia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","34675069.248",,"34675069.248","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","690","SYC","Seychelles","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3780528.918",,"3780528.918","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","694","SLE","Sierra Leone","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","96457651.466",,"96457651.466","4","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","M","Import","699","IND","India","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","7737279048.385",,"7737279048.385","0","false","true",
