reporterISO,flowCode,refYear,regime_index,primaryValue,share
PAN,X,2004,1.0,5755059.0,0.66
PAN,X,2004,2.0,128932719.0,14.86
PAN,X,2004,3.0,713524553.0,82.24
PAN,X,2005,0.0,17571975.0,1.9
PAN,X,2005,1.0,12319026.0,1.33
PAN,X,2005,2.0,145341752.0,15.69
PAN,X,2005,3.0,750995075.0,81.08
PAN,X,2006,0.0,416279449.0,5.37
PAN,X,2006,1.0,1611896784.0,20.78
PAN,X,2006,2.0,3883718512.0,50.07
PAN,X,2006,3.0,1845316023.0,23.79
PAN,X,2007,0.0,353737988.0,4.17
PAN,X,2007,1.0,1975041718.0,23.27
PAN,X,2007,2.0,4089345274.0,48.18
PAN,X,2007,3.0,2070106228.0,24.39
PAN,X,2008,0.0,399981518.0,4.22
PAN,X,2008,1.0,2575615230.0,27.18
PAN,X,2008,2.0,4100309584.0,43.27
PAN,X,2008,3.0,2400068930.0,25.33
PAN,X,2009,0.0,244366272.0,2.34
PAN,X,2009,1.0,2247409576.0,21.5
PAN,X,2009,2.0,3715726410.0,35.54
PAN,X,2009,3.0,4247731248.0,40.63
PAN,X,2010,0.0,258013653.0,2.41
PAN,X,2010,1.0,2440448506.0,22.8
PAN,X,2010,2.0,4383324856.0,40.95
PAN,X,2010,3.0,3621311768.0,33.83
PAN,X,2011,0.0,312181567.0,2.2
PAN,X,2011,1.0,3319375745.0,23.43
PAN,X,2011,2.0,4807628658.0,33.93
PAN,X,2011,3.0,5729525125.0,40.44
PAN,X,2012,0.0,338230952.0,2.27
PAN,X,2012,1.0,3821726824.0,25.62
PAN,X,2012,2.0,4922495885.0,33.0
PAN,X,2012,3.0,5835372670.0,39.12
PAN,X,2013,0.0,375077519.0,2.73
PAN,X,2013,1.0,2529532784.0,18.41
PAN,X,2013,2.0,5022118110.0,36.55
PAN,X,2013,3.0,5814643407.0,42.31
PAN,X,2014,0.0,386348837.0,3.26
PAN,X,2014,1.0,2233979156.0,18.84
PAN,X,2014,2.0,4758704701.0,40.13
PAN,X,2014,3.0,4479685571.0,37.78
PAN,X,2015,0.0,390257572.0,3.75
PAN,X,2015,1.0,1566279835.0,15.04
PAN,X,2015,2.0,4192580326.0,40.27
PAN,X,2015,3.0,4262294066.0,40.94
PAN,X,2016,0.0,360832952.0,3.79
PAN,X,2016,1.0,1421264636.0,14.94
PAN,X,2016,2.0,3589852761.0,37.74
PAN,X,2016,3.0,4139003918.0,43.52
PAN,X,2017,0.0,478150680.0,5.16
PAN,X,2017,1.0,1391879029.0,15.02
PAN,X,2017,2.0,3530850336.0,38.09
PAN,X,2017,3.0,3868364248.0,41.73
PAN,X,2018,0.0,482406325.0,4.95
PAN,X,2018,1.0,1233876518.0,12.66
PAN,X,2018,2.0,3629987796.0,37.25
PAN,X,2018,3.0,4399509872.0,45.14
PAN,X,2019,0.0,398058193.0,4.46
PAN,X,2019,1.0,1391297971.0,15.6
PAN,X,2019,2.0,4118354906.0,46.18
PAN,X,2019,3.0,3011113523.0,33.76
PAN,X,2020,0.0,438167561.0,5.84
PAN,X,2020,1.0,1313936272.0,17.51
PAN,X,2020,2.0,3171683585.0,42.28
PAN,X,2020,3.0,2578139746.0,34.37
PAN,X,2021,0.0,1241938814.0,33.81
PAN,X,2021,1.0,262649537.0,7.15
PAN,X,2021,2.0,369778522.0,10.07
PAN,X,2021,3.0,1798647261.0,48.97
PAN,X,2022,0.0,1241359219.0,35.46
PAN,X,2022,1.0,353465782.0,10.1
PAN,X,2022,2.0,227846848.0,6.51
PAN,X,2022,3.0,1678003599.0,47.93
PAN,X,2023,0.0,1351589721.0,42.15
PAN,X,2023,1.0,218058257.0,6.8
PAN,X,2023,2.0,228758848.0,7.13
PAN,X,2023,3.0,1408086345.0,43.91
PAN,X,2024,0.0,77201785.0,8.28
PAN,X,2024,1.0,122535096.0,13.15
PAN,X,2024,2.0,165767348.0,17.79
PAN,X,2024,3.0,566467359.0,60.78
PRT,M,2000,0.0,1118998538.0,2.82
PRT,M,2000,1.0,2355477411.0,5.93
PRT,M,2000,2.0,1695431883.0,4.27
PRT,M,2000,3.0,34562789888.0,86.99
PRT,M,2001,0.0,1209757307.0,3.08
PRT,M,2001,1.0,1950196545.0,4.96
PRT,M,2001,2.0,1908436608.0,4.85
PRT,M,2001,3.0,34267721497.0,87.12
PRT,M,2002,0.0,1120180165.0,2.81
PRT,M,2002,1.0,1826476465.0,4.58
PRT,M,2002,2.0,2018924151.0,5.06
PRT,M,2002,3.0,34942548679.0,87.56
PRT,M,2003,0.0,1422334071.0,3.02
PRT,M,2003,1.0,2490472617.0,5.29
PRT,M,2003,2.0,2192615840.0,4.66
PRT,M,2003,3.0,40955522699.0,87.03
PRT,M,2004,0.0,1795934132.0,3.16
PRT,M,2004,1.0,3639296114.0,6.4
PRT,M,2004,2.0,2877808173.0,5.06
PRT,M,2004,3.0,48553560901.0,85.38
PRT,M,2005,0.0,2242261250.0,3.53
PRT,M,2005,1.0,4529060533.0,7.14
PRT,M,2005,2.0,3188187171.0,5.03
PRT,M,2005,3.0,53486461190.0,84.3
PRT,M,2006,0.0,2554677737.0,3.64
PRT,M,2006,1.0,5698644878.0,8.11
PRT,M,2006,2.0,3809908067.0,5.42
PRT,M,2006,3.0,58206225300.0,82.83
PRT,M,2007,0.0,4038497242.0,4.95
PRT,M,2007,1.0,5799973643.0,7.1
PRT,M,2007,2.0,4235694833.0,5.19
PRT,M,2007,3.0,67570871382.0,82.76
PRT,M,2008,0.0,5654666751.0,6.03
PRT,M,2008,1.0,7397135982.0,7.89
PRT,M,2008,2.0,4820385215.0,5.14
PRT,M,2008,3.0,75854011970.0,80.93
PRT,M,2009,0.0,3100297025.0,4.33
PRT,M,2009,1.0,4960345795.0,6.93
PRT,M,2009,2.0,3168467032.0,4.43
PRT,M,2009,3.0,60309560595.0,84.3
PRT,M,2010,0.0,4945270478.0,6.4
PRT,M,2010,1.0,5565294492.0,7.2
PRT,M,2010,2.0,3666513900.0,4.74
PRT,M,2010,3.0,63114247230.0,81.66
PRT,M,2011,0.0,4092064932.0,4.94
PRT,M,2011,1.0,8800705842.0,10.63
PRT,M,2011,2.0,5224760844.0,6.31
PRT,M,2011,3.0,64638815516.0,78.11
PRT,M,2012,0.0,4108635900.0,5.68
PRT,M,2012,1.0,9610656179.0,13.29
PRT,M,2012,2.0,4345217865.0,6.01
PRT,M,2012,3.0,54256552659.0,75.02
PRT,M,2013,0.0,3663357145.0,4.85
PRT,M,2013,1.0,9582079606.0,12.69
PRT,M,2013,2.0,4948286421.0,6.55
PRT,M,2013,3.0,57303262803.0,75.9
PRT,M,2014,0.0,3888001109.0,5.0
PRT,M,2014,1.0,8439005967.0,10.85
PRT,M,2014,2.0,4318373728.0,5.55
PRT,M,2014,3.0,61117316306.0,78.59
PRT,M,2015,0.0,3524636615.691,5.31
PRT,M,2015,1.0,6154966783.282001,9.27
PRT,M,2015,2.0,3410810919.318,5.14
PRT,M,2015,3.0,53306532254.64,80.28
PRT,M,2016,0.0,3307817893.4839997,4.9
PRT,M,2016,1.0,5437948802.756,8.06
PRT,M,2016,2.0,3844272240.546,5.7
PRT,M,2016,3.0,54854891433.153,81.33
PRT,M,2017,0.0,4033829784.165,5.18
PRT,M,2017,1.0,6942416755.827,8.92
PRT,M,2017,2.0,5656035220.983,7.27
PRT,M,2017,3.0,61214277388.513,78.63
PRT,M,2018,0.0,5287796196.657,5.58
PRT,M,2018,1.0,9483558361.411,10.01
PRT,M,2018,2.0,5604368030.084,5.92
PRT,M,2018,3.0,74360831564.025,78.49
PRT,M,2019,0.0,5029423939.077,5.65
PRT,M,2019,1.0,8998616662.546999,10.1
PRT,M,2019,2.0,5224929212.669,5.87
PRT,M,2019,3.0,69813622636.865,78.38
PRT,M,2020,0.0,4705272557.95,6.09
PRT,M,2020,1.0,5367208036.335,6.94
PRT,M,2020,2.0,6334790112.396,8.2
PRT,M,2020,3.0,60876329909.772,78.77
PRT,M,2021,0.0,6214276416.570001,6.36
PRT,M,2021,1.0,7569265490.097,7.75
PRT,M,2021,2.0,9795284524.77,10.03
PRT,M,2021,3.0,74127855108.66,75.87
PRT,M,2022,0.0,8239512427.490001,7.2
PRT,M,2022,1.0,11560378215.819,10.1
PRT,M,2022,2.0,11657730598.781,10.19
PRT,M,2022,3.0,82966058231.635,72.51
PRT,M,2023,0.0,7966240708.187,7.06
PRT,M,2023,1.0,8770323911.661,7.77
PRT,M,2023,2.0,9954482510.225,8.82
PRT,M,2023,3.0,86132267307.855,76.34
PRT,M,2024,0.0,7780534402.726999,6.75
PRT,M,2024,1.0,9121444783.403,7.92
PRT,M,2024,2.0,10317534542.951,8.95
PRT,M,2024,3.0,88019475895.503,76.38
PRT,X,2000,0.0,673529734.0,2.79
PRT,X,2000,1.0,355519535.0,1.48
PRT,X,2000,2.0,712059753.0,2.95
PRT,X,2000,3.0,22356724848.0,92.77
PRT,X,2001,0.0,799934845.0,3.35
PRT,X,2001,1.0,400872070.0,1.68
PRT,X,2001,2.0,708004156.0,2.97
PRT,X,2001,3.0,21967372157.0,92.01
PRT,X,2002,0.0,919777859.0,3.6
PRT,X,2002,1.0,468696578.0,1.83
PRT,X,2002,2.0,718488381.0,2.81
PRT,X,2002,3.0,23462631931.0,91.76
PRT,X,2003,0.0,1264553517.0,4.01
PRT,X,2003,1.0,703770761.0,2.23
PRT,X,2003,2.0,837947571.0,2.65
PRT,X,2003,3.0,28761393750.0,91.11
PRT,X,2004,0.0,1414136911.0,3.89
PRT,X,2004,1.0,1042501136.0,2.87
PRT,X,2004,2.0,1002480415.0,2.76
PRT,X,2004,3.0,32867572911.0,90.48
PRT,X,2005,0.0,1763108008.0,4.67
PRT,X,2005,1.0,1168628077.0,3.09
PRT,X,2005,2.0,1108806215.0,2.94
PRT,X,2005,3.0,33724538345.0,89.3
PRT,X,2006,0.0,2326494966.0,5.32
PRT,X,2006,1.0,1658485787.0,3.79
PRT,X,2006,2.0,1417666325.0,3.24
PRT,X,2006,3.0,38306443720.0,87.64
PRT,X,2007,0.0,3128261146.0,6.13
PRT,X,2007,1.0,2367871477.0,4.64
PRT,X,2007,2.0,1695770348.0,3.32
PRT,X,2007,3.0,43815455739.0,85.9
PRT,X,2008,0.0,4484996515.0,8.11
PRT,X,2008,1.0,3202922318.0,5.79
PRT,X,2008,2.0,2283036891.0,4.13
PRT,X,2008,3.0,45335310750.0,81.97
PRT,X,2009,0.0,4158303831.0,9.7
PRT,X,2009,1.0,1525414832.0,3.56
PRT,X,2009,2.0,1928812843.0,4.5
PRT,X,2009,3.0,35247986085.0,82.24
PRT,X,2010,0.0,3775192448.0,7.92
PRT,X,2010,1.0,1699284239.0,3.57
PRT,X,2010,2.0,2691114746.0,5.65
PRT,X,2010,3.0,39485850053.0,82.86
PRT,X,2011,0.0,1660463878.0,2.89
PRT,X,2011,1.0,5551754035.0,9.65
PRT,X,2011,2.0,3385449300.0,5.89
PRT,X,2011,3.0,46910124766.0,81.57
PRT,X,2012,0.0,2311885538.0,4.13
PRT,X,2012,1.0,6452776841.0,11.52
PRT,X,2012,2.0,3114714907.0,5.56
PRT,X,2012,3.0,44116062178.0,78.79
PRT,X,2013,0.0,2611260446.0,4.31
PRT,X,2013,1.0,6816930481.0,11.25
PRT,X,2013,2.0,3826533104.0,6.31
PRT,X,2013,3.0,47354842695.0,78.13
PRT,X,2014,0.0,2756176805.0,4.46
PRT,X,2014,1.0,7172647716.0,11.6
PRT,X,2014,2.0,3406495723.0,5.51
PRT,X,2014,3.0,48475312435.0,78.43
PRT,X,2015,0.0,2420600862.0169997,4.51
PRT,X,2015,1.0,4824679886.647,8.99
PRT,X,2015,2.0,2769448848.173,5.16
PRT,X,2015,3.0,43655638000.193,81.34
PRT,X,2016,0.0,2292548690.724,4.23
PRT,X,2016,1.0,3770058415.606,6.96
PRT,X,2016,2.0,3070203732.825,5.66
PRT,X,2016,3.0,45063811037.294,83.15
PRT,X,2017,0.0,2586411603.55,4.27
PRT,X,2017,1.0,3974788552.223,6.57
PRT,X,2017,2.0,4741518287.651,7.84
PRT,X,2017,3.0,49206406984.961,81.32
PRT,X,2018,0.0,2566194898.529,3.57
PRT,X,2018,1.0,4296434621.632,5.97
PRT,X,2018,2.0,5511500785.716,7.66
PRT,X,2018,3.0,59577480615.149,82.8
PRT,X,2019,0.0,2184999993.4890003,3.35
PRT,X,2019,1.0,4084567286.3190002,6.27
PRT,X,2019,2.0,4405598172.467,6.76
PRT,X,2019,3.0,54513788066.866,83.62
PRT,X,2020,0.0,2043498350.782,3.39
PRT,X,2020,1.0,3465449350.268,5.76
PRT,X,2020,2.0,4681366858.261,7.78
PRT,X,2020,3.0,50012141195.17,83.07
PRT,X,2021,0.0,2594689272.165,3.52
PRT,X,2021,1.0,4087811629.669,5.55
PRT,X,2021,2.0,6441697340.2,8.74
PRT,X,2021,3.0,60566969087.269,82.19
PRT,X,2022,0.0,2317594599.637,2.92
PRT,X,2022,1.0,4519444310.008,5.68
PRT,X,2022,2.0,7127949174.842,8.97
PRT,X,2022,3.0,65535734800.748,82.43
PRT,X,2023,0.0,2991581519.834,3.69
PRT,X,2023,1.0,5140501285.544,6.33
PRT,X,2023,2.0,6839105321.007,8.42
PRT,X,2023,3.0,66208443484.301,81.56
PRT,X,2024,0.0,2900280997.441,3.49
PRT,X,2024,1.0,4714160019.552,5.67
PRT,X,2024,2.0,7521181312.231999,9.04
PRT,X,2024,3.0,68029591091.298,81.8
STP,M,2000,0.0,3190551.0,11.52
STP,M,2000,1.0,694017.0,2.51
STP,M,2000,2.0,122297.0,0.44
STP,M,2000,3.0,23684083.0,85.53
STP,M,2001,0.0,4286607.0,15.3
STP,M,2001,1.0,1291271.0,4.61
STP,M,2001,2.0,154792.0,0.55
STP,M,2001,3.0,22290991.0,79.54
STP,M,2002,0.0,3490303.0,11.25
STP,M,2002,1.0,1357522.0,4.38
STP,M,2002,2.0,19488.0,0.06
STP,M,2002,3.0,26145645.0,84.31
STP,M,2003,0.0,4286972.0,10.55
STP,M,2003,1.0,1331728.0,3.28
STP,M,2003,2.0,180740.0,0.44
STP,M,2003,3.0,34836483.0,85.73
STP,M,2004,0.0,6969967.0,17.04
STP,M,2004,1.0,863395.0,2.11
STP,M,2004,2.0,273247.0,0.67
STP,M,2004,3.0,32788149.0,80.18
STP,M,2005,0.0,11821707.0,23.95
STP,M,2005,1.0,651486.0,1.32
STP,M,2005,2.0,934366.0,1.89
STP,M,2005,3.0,35954000.0,72.84
STP,M,2006,0.0,15431929.0,21.98
STP,M,2006,1.0,1320304.0,1.88
STP,M,2006,2.0,1007680.0,1.44
STP,M,2006,3.0,52444126.0,74.7
STP,M,2007,0.0,16964517.0,21.46
STP,M,2007,1.0,1651338.0,2.09
STP,M,2007,2.0,1398901.0,1.77
STP,M,2007,3.0,59042364.0,74.68
STP,M,2008,0.0,29873556.0,26.56
STP,M,2008,1.0,6479736.0,5.76
STP,M,2008,2.0,1916215.0,1.7
STP,M,2008,3.0,74219040.0,65.98
STP,M,2009,0.0,17920771.0,17.73
STP,M,2009,1.0,4127521.0,4.08
STP,M,2009,2.0,12180453.0,12.05
STP,M,2009,3.0,66842037.0,66.13
STP,M,2011,0.0,4368747.0,3.35
STP,M,2011,1.0,22603443.0,17.32
STP,M,2011,2.0,4598606.0,3.52
STP,M,2011,3.0,98961465.0,75.81
STP,M,2012,0.0,4768914.0,3.45
STP,M,2012,1.0,36699588.0,26.56
STP,M,2012,2.0,5064538.0,3.66
STP,M,2012,3.0,91665066.0,66.33
STP,M,2013,0.0,3789321.0,2.5
STP,M,2013,1.0,41873516.0,27.6
STP,M,2013,2.0,3512673.0,2.31
STP,M,2013,3.0,102563484.0,67.59
STP,M,2014,0.0,5609193.0,3.31
STP,M,2014,1.0,41901517.0,24.73
STP,M,2014,2.0,3708215.0,2.19
STP,M,2014,3.0,118236184.0,69.77
STP,M,2015,0.0,8152141.0,5.75
STP,M,2015,1.0,34196687.0,24.12
STP,M,2015,2.0,2846100.0,2.01
STP,M,2015,3.0,96592119.0,68.12
STP,M,2016,0.0,9868925.0,7.21
STP,M,2016,1.0,24875433.0,18.18
STP,M,2016,2.0,3976738.0,2.91
STP,M,2016,3.0,98103477.0,71.7
STP,M,2017,0.0,11146930.064,7.6
STP,M,2017,1.0,32841960.322,22.38
STP,M,2017,2.0,7424866.024999999,5.06
STP,M,2017,3.0,95339149.376,64.97
STP,M,2018,0.0,10504842.235000001,7.09
STP,M,2018,1.0,41259901.481,27.83
STP,M,2018,2.0,4744222.136,3.2
STP,M,2018,3.0,91753604.619,61.89
STP,M,2019,0.0,11516832.92,7.8
STP,M,2019,1.0,36369856.208,24.64
STP,M,2019,2.0,10870157.026,7.36
STP,M,2019,3.0,88835635.12699999,60.19
STP,M,2020,0.0,9488417.286,6.88
STP,M,2020,1.0,36247938.88,26.27
STP,M,2020,2.0,8121286.066000001,5.89
STP,M,2020,3.0,84136829.433,60.97
STP,M,2021,0.0,14240052.794000002,8.57
STP,M,2021,1.0,46116503.91,27.74
STP,M,2021,2.0,4381759.465,2.64
STP,M,2021,3.0,101503545.03400001,61.06
STP,M,2022,0.0,10225646.504,5.21
STP,M,2022,1.0,76587105.035,39.03
STP,M,2022,2.0,5081298.802,2.59
STP,M,2022,3.0,104340906.103,53.17
STP,M,2023,0.0,10506108.984000001,5.73
STP,M,2023,1.0,74876644.777,40.82
STP,M,2023,2.0,8859636.605,4.83
STP,M,2023,3.0,89190611.966,48.62
STP,X,2000,0.0,64611.0,2.36
STP,X,2000,1.0,92128.0,3.36
STP,X,2000,3.0,2582079.0,94.28
STP,X,2001,0.0,30041.0,1.24
STP,X,2001,1.0,36696.0,1.52
STP,X,2001,3.0,2350850.0,97.24
STP,X,2002,0.0,106304.0,2.14
STP,X,2002,1.0,30915.0,0.62
STP,X,2002,2.0,69547.0,1.4
STP,X,2002,3.0,4771935.0,95.85
STP,X,2003,0.0,108781.0,1.64
STP,X,2003,1.0,22817.0,0.34
STP,X,2003,3.0,6497250.0,98.01
STP,X,2004,0.0,63762.0,1.79
STP,X,2004,1.0,187171.0,5.27
STP,X,2004,2.0,34950.0,0.98
STP,X,2004,3.0,3267198.0,91.95
STP,X,2005,0.0,137053.0,4.02
STP,X,2005,1.0,91955.0,2.69
STP,X,2005,3.0,3183555.0,93.29
STP,X,2006,0.0,61182.0,1.78
STP,X,2006,1.0,108103.0,3.15
STP,X,2006,2.0,1777.0,0.05
STP,X,2006,3.0,3257356.0,95.01
STP,X,2007,0.0,2291432.0,34.44
STP,X,2007,1.0,147435.0,2.22
STP,X,2007,2.0,4034.0,0.06
STP,X,2007,3.0,4210942.0,63.29
STP,X,2008,0.0,4999273.0,47.86
STP,X,2008,1.0,169694.0,1.62
STP,X,2008,2.0,15032.0,0.14
STP,X,2008,3.0,5262264.0,50.37
STP,X,2009,0.0,1920086.0,26.08
STP,X,2009,1.0,100247.0,1.36
STP,X,2009,2.0,39533.0,0.54
STP,X,2009,3.0,5302321.0,72.02
STP,X,2011,1.0,1181490.0,17.46
STP,X,2011,2.0,42900.0,0.63
STP,X,2011,3.0,5542014.0,81.9
STP,X,2012,1.0,546037.0,9.03
STP,X,2012,2.0,605201.0,10.01
STP,X,2012,3.0,4895911.0,80.96
STP,X,2013,1.0,338857.0,4.89
STP,X,2013,2.0,493479.0,7.12
STP,X,2013,3.0,6097215.0,87.99
STP,X,2014,0.0,9754.0,0.09
STP,X,2014,1.0,503170.0,4.82
STP,X,2014,2.0,143958.0,1.38
STP,X,2014,3.0,9776662.0,93.7
STP,X,2015,0.0,11937.0,0.13
STP,X,2015,1.0,283586.0,3.12
STP,X,2015,2.0,67697.0,0.74
STP,X,2015,3.0,8729521.0,96.01
STP,X,2016,1.0,128679.0,12.31
STP,X,2016,2.0,4784.0,0.46
STP,X,2016,3.0,912191.0,87.24
STP,X,2017,0.0,122860.62,1.16
STP,X,2017,1.0,229874.543,2.18
STP,X,2017,2.0,190197.125,1.8
STP,X,2017,3.0,10016058.635,94.86
STP,X,2018,0.0,5077.012,0.04
STP,X,2018,1.0,275984.05199999997,2.28
STP,X,2018,2.0,158651.736,1.31
STP,X,2018,3.0,11647589.656,96.36
STP,X,2019,1.0,82555.508,8.96
STP,X,2019,2.0,28065.216999999997,3.05
STP,X,2019,3.0,810594.112,87.99
STP,X,2020,1.0,1500778.774,12.06
STP,X,2020,2.0,48614.873999999996,0.39
STP,X,2020,3.0,10890163.463,87.54
STP,X,2021,1.0,1147175.4479999999,5.98
STP,X,2021,2.0,522619.30299999996,2.73
STP,X,2021,3.0,17505050.954,91.29
STP,X,2022,0.0,18410.705,0.1
STP,X,2022,1.0,1539003.338,8.74
STP,X,2022,2.0,78884.807,0.45
STP,X,2022,3.0,15965479.736,90.7
STP,X,2023,0.0,319.787,0.0
STP,X,2023,1.0,503962.754,3.04
STP,X,2023,2.0,237700.373,1.44
STP,X,2023,3.0,15809867.961000001,95.52
SUR,M,2000,0.0,15808173.0,3.08
SUR,M,2000,1.0,2712226.0,0.53
SUR,M,2000,2.0,149884469.0,29.18
SUR,M,2000,3.0,345220084.0,67.21
SUR,M,2001,0.0,20822882.0,5.05
SUR,M,2001,1.0,1810157.0,0.44
SUR,M,2001,2.0,117394361.0,28.45
SUR,M,2001,3.0,272626253.0,66.07
SUR,M,2002,0.0,20475268.0,4.4
SUR,M,2002,1.0,2313857.0,0.5
SUR,M,2002,2.0,134344175.0,28.88
SUR,M,2002,3.0,308081805.0,66.22
SUR,M,2003,0.0,28951944.0,4.29
SUR,M,2003,1.0,5509779.0,0.82
SUR,M,2003,2.0,206009307.0,30.49
SUR,M,2003,3.0,435094653.0,64.4
SUR,M,2004,0.0,38708510.0,5.43
SUR,M,2004,1.0,5670895.0,0.8
SUR,M,2004,2.0,211730127.0,29.71
SUR,M,2004,3.0,456606045.0,64.07
SUR,M,2005,0.0,61073347.0,6.91
SUR,M,2005,1.0,6644493.0,0.75
SUR,M,2005,2.0,326319057.0,36.94
SUR,M,2005,3.0,489317107.0,55.39
SUR,M,2006,0.0,56652373.0,6.44
SUR,M,2006,1.0,5041344.0,0.57
SUR,M,2006,2.0,100279824.0,11.4
SUR,M,2006,3.0,718016001.0,81.59
SUR,M,2007,0.0,79142315.0,7.76
SUR,M,2007,1.0,18382973.0,1.8
SUR,M,2007,2.0,120138430.0,11.78
SUR,M,2007,3.0,802275648.0,78.66
SUR,M,2008,0.0,136255366.0,10.87
SUR,M,2008,1.0,7749722.0,0.62
SUR,M,2008,2.0,142711266.0,11.39
SUR,M,2008,3.0,966395254.0,77.12
SUR,M,2009,0.0,96022393.0,7.03
SUR,M,2009,1.0,19424356.0,1.42
SUR,M,2009,2.0,150073596.0,10.98
SUR,M,2009,3.0,1101163721.0,80.57
SUR,M,2010,0.0,118680886.0,8.62
SUR,M,2010,1.0,26542313.0,1.93
SUR,M,2010,2.0,168015471.0,12.2
SUR,M,2010,3.0,1063840511.0,77.25
SUR,M,2011,0.0,126469533.0,7.94
SUR,M,2011,1.0,27966982.0,1.76
SUR,M,2011,2.0,180962850.0,11.36
SUR,M,2011,3.0,1257001958.0,78.94
SUR,M,2012,0.0,152957797.0,9.13
SUR,M,2012,1.0,34569276.0,2.06
SUR,M,2012,2.0,208336558.0,12.43
SUR,M,2012,3.0,1279602548.0,76.37
SUR,M,2013,0.0,149950485.0,7.46
SUR,M,2013,1.0,49537828.0,2.46
SUR,M,2013,2.0,223685988.0,11.13
SUR,M,2013,3.0,1586706831.0,78.95
SUR,M,2014,0.0,144456958.0,9.32
SUR,M,2014,1.0,60973592.0,3.93
SUR,M,2014,2.0,203352893.0,13.12
SUR,M,2014,3.0,1141698763.0,73.64
SUR,M,2015,0.0,141712771.732,11.84
SUR,M,2015,1.0,24182881.786,2.02
SUR,M,2015,2.0,137418842.779,11.48
SUR,M,2015,3.0,894051798.119,74.67
SUR,M,2016,0.0,87314803.22,10.58
SUR,M,2016,1.0,12028785.8,1.46
SUR,M,2016,2.0,110869630.478,13.43
SUR,M,2016,3.0,615306444.444,74.54
SUR,M,2017,0.0,142927033.525,12.34
SUR,M,2017,1.0,34761942.193,3.0
SUR,M,2017,2.0,138130856.567,11.93
SUR,M,2017,3.0,842185001.9150001,72.73
SUR,M,2018,0.0,159207971.023,12.75
SUR,M,2018,1.0,96545798.20199999,7.73
SUR,M,2018,2.0,121076997.23099999,9.69
SUR,M,2018,3.0,872074342.6270001,69.83
SUR,M,2019,0.0,203155348.9,15.62
SUR,M,2019,1.0,52523069.635,4.04
SUR,M,2019,2.0,139269646.343,10.71
SUR,M,2019,3.0,905643944.4990001,69.63
SUR,M,2020,0.0,164924342.208,11.73
SUR,M,2020,1.0,64268181.134,4.57
SUR,M,2020,2.0,121964752.61,8.68
SUR,M,2020,3.0,1054757201.9810001,75.02
SUR,M,2021,0.0,168437408.78,12.8
SUR,M,2021,1.0,47309737.269999996,3.6
SUR,M,2021,2.0,167460136.58,12.73
SUR,M,2021,3.0,932758440.3,70.88
SUR,M,2022,0.0,242887135.42,14.14
SUR,M,2022,1.0,101447473.05,5.91
SUR,M,2022,2.0,440294269.02,25.63
SUR,M,2022,3.0,933350010.09,54.33
SUR,M,2023,0.0,218194368.80499998,13.85
SUR,M,2023,1.0,95371007.103,6.05
SUR,M,2023,2.0,364438150.602,23.13
SUR,M,2023,3.0,897658706.3249999,56.97
SUR,M,2024,0.0,282917885.559,18.11
SUR,M,2024,1.0,123419512.427,7.9
SUR,M,2024,2.0,299919213.358,19.2
SUR,M,2024,3.0,855655909.603,54.78
SUR,X,2000,0.0,1424722.0,1.32
SUR,X,2000,1.0,464654.0,0.43
SUR,X,2000,2.0,20197084.0,18.66
SUR,X,2000,3.0,86163714.0,79.6
SUR,X,2001,0.0,3087888.0,3.55
SUR,X,2001,1.0,493288.0,0.57
SUR,X,2001,2.0,17176412.0,19.75
SUR,X,2001,3.0,66197459.0,76.13
SUR,X,2002,0.0,3064421.0,2.72
SUR,X,2002,1.0,600547.0,0.53
SUR,X,2002,2.0,35754885.0,31.75
SUR,X,2002,3.0,73180550.0,64.99
SUR,X,2003,0.0,49217893.0,20.43
SUR,X,2003,1.0,2167596.0,0.9
SUR,X,2003,2.0,62993401.0,26.15
SUR,X,2003,3.0,126536392.0,52.52
SUR,X,2004,0.0,64347562.0,19.52
SUR,X,2004,1.0,1856138.0,0.56
SUR,X,2004,2.0,60922532.0,18.48
SUR,X,2004,3.0,202514521.0,61.43
SUR,X,2005,0.0,55869618.0,12.24
SUR,X,2005,1.0,2785702.0,0.61
SUR,X,2005,2.0,86110022.0,18.87
SUR,X,2005,3.0,311609971.0,68.28
SUR,X,2006,0.0,30301848.0,5.43
SUR,X,2006,1.0,1414663.0,0.25
SUR,X,2006,2.0,73643944.0,13.2
SUR,X,2006,3.0,452627520.0,81.12
SUR,X,2007,0.0,7747751.0,1.24
SUR,X,2007,1.0,5047111.0,0.81
SUR,X,2007,2.0,75689307.0,12.1
SUR,X,2007,3.0,537279605.0,85.86
SUR,X,2008,0.0,32679073.0,3.47
SUR,X,2008,1.0,7469929.0,0.79
SUR,X,2008,2.0,171386645.0,18.18
SUR,X,2008,3.0,731076893.0,77.56
SUR,X,2009,0.0,134961266.0,9.76
SUR,X,2009,1.0,2468493.0,0.18
SUR,X,2009,2.0,114829733.0,8.3
SUR,X,2009,3.0,1130950134.0,81.76
SUR,X,2010,0.0,294206314.0,14.61
SUR,X,2010,1.0,12756072.0,0.63
SUR,X,2010,2.0,254827429.0,12.65
SUR,X,2010,3.0,1452591141.0,72.11
SUR,X,2011,0.0,655997345.0,26.81
SUR,X,2011,1.0,7418075.0,0.3
SUR,X,2011,2.0,298762792.0,12.21
SUR,X,2011,3.0,1484637023.0,60.68
