reporterCode,reporterISO,reporterDesc,partnerCode,partnerISO,partnerDesc,flowCode,flowDesc,refYear,primaryValue
72,BWA,Botswana,140,CAF,Central African Rep.,X,Export,2022,46806.785
72,BWA,Botswana,144,LKA,Sri Lanka,X,Export,2022,1917747.277
72,BWA,Botswana,148,TCD,Chad,X,Export,2022,149.905
72,BWA,Botswana,152,CHL,Chile,X,Export,2022,0.437
72,BWA,Botswana,156,CHN,China,X,Export,2022,258837769.069
72,BWA,Botswana,166,CCK,Cocos Isds,X,Export,2022,30.19
72,BWA,Botswana,170,COL,Colombia,X,Export,2022,2.734
72,BWA,Botswana,178,COG,Congo,X,Export,2022,74025.581
72,BWA,Botswana,180,COD,Dem. Rep. of the Congo,X,Export,2022,5186007.202
72,BWA,Botswana,191,HRV,Croatia,X,Export,2022,0.605
72,BWA,Botswana,196,CYP,Cyprus,X,Export,2022,22612.384
72,BWA,Botswana,203,CZE,Czechia,X,Export,2022,42058.661
72,BWA,Botswana,204,BEN,Benin,X,Export,2022,1.621
72,BWA,Botswana,208,DNK,Denmark,X,Export,2022,10057.943
72,BWA,Botswana,231,ETH,Ethiopia,X,Export,2022,46902.226
72,BWA,Botswana,232,ERI,Eritrea,X,Export,2022,10426.621
72,BWA,Botswana,233,EST,Estonia,X,Export,2022,37635.558
72,BWA,Botswana,246,FIN,Finland,X,Export,2022,14932.673
72,BWA,Botswana,251,FRA,France,X,Export,2022,1237388.493
72,BWA,Botswana,270,GMB,Gambia,X,Export,2022,1576.816
72,BWA,Botswana,276,DEU,Germany,X,Export,2022,931237.579
72,BWA,Botswana,288,GHA,Ghana,X,Export,2022,73677.878
72,BWA,Botswana,300,GRC,Greece,X,Export,2022,20850.113
72,BWA,Botswana,320,GTM,Guatemala,X,Export,2022,0.26
72,BWA,Botswana,324,GIN,Guinea,X,Export,2022,479.222
72,BWA,Botswana,344,HKG,"China, Hong Kong SAR",X,Export,2022,550253933.815
72,BWA,Botswana,348,HUN,Hungary,X,Export,2022,4364.642
72,BWA,Botswana,352,ISL,Iceland,X,Export,2022,1644.222
72,BWA,Botswana,360,IDN,Indonesia,X,Export,2022,1393.99
72,BWA,Botswana,368,IRQ,Iraq,X,Export,2022,376.636
72,BWA,Botswana,372,IRL,Ireland,X,Export,2022,4363.615
72,BWA,Botswana,376,ISR,Israel,X,Export,2022,497958086.268
72,BWA,Botswana,380,ITA,Italy,X,Export,2022,119429.113
72,BWA,Botswana,384,CIV,Côte d'Ivoire,X,Export,2022,172.135
72,BWA,Botswana,388,JAM,Jamaica,X,Export,2022,82.708
72,BWA,Botswana,392,JPN,Japan,X,Export,2022,36979292.213
72,BWA,Botswana,404,KEN,Kenya,X,Export,2022,386002.842
72,BWA,Botswana,410,KOR,Rep. of Korea,X,Export,2022,761.269
72,BWA,Botswana,414,KWT,Kuwait,X,Export,2022,394178.235
72,BWA,Botswana,422,LBN,Lebanon,X,Export,2022,632.951
72,BWA,Botswana,426,LSO,Lesotho,X,Export,2022,469708.701
72,BWA,Botswana,428,LVA,Latvia,X,Export,2022,130.593
72,BWA,Botswana,430,LBR,Liberia,X,Export,2022,4203.297
72,BWA,Botswana,434,LBY,Libya,X,Export,2022,44220.74
72,BWA,Botswana,440,LTU,Lithuania,X,Export,2022,13557.456
72,BWA,Botswana,442,LUX,Luxembourg,X,Export,2022,237.674
72,BWA,Botswana,450,MDG,Madagascar,X,Export,2022,207948.334
72,BWA,Botswana,454,MWI,Malawi,X,Export,2022,1203825.107
72,BWA,Botswana,458,MYS,Malaysia,X,Export,2022,189236.348
72,BWA,Botswana,466,MLI,Mali,X,Export,2022,1700.003
72,BWA,Botswana,470,MLT,Malta,X,Export,2022,89.899
72,BWA,Botswana,480,MUS,Mauritius,X,Export,2022,1720419.949
72,BWA,Botswana,484,MEX,Mexico,X,Export,2022,4053.519
72,BWA,Botswana,504,MAR,Morocco,X,Export,2022,3763.859
72,BWA,Botswana,508,MOZ,Mozambique,X,Export,2022,7476785.039
72,BWA,Botswana,512,OMN,Oman,X,Export,2022,5.261
72,BWA,Botswana,516,NAM,Namibia,X,Export,2022,184395916.337
72,BWA,Botswana,520,NRU,Nauru,X,Export,2022,58.33
72,BWA,Botswana,528,NLD,Netherlands,X,Export,2022,1891342.234
72,BWA,Botswana,531,CUW,Curaçao,X,Export,2022,75.327
72,BWA,Botswana,554,NZL,New Zealand,X,Export,2022,44468.067
72,BWA,Botswana,566,NGA,Nigeria,X,Export,2022,590283.005
72,BWA,Botswana,579,NOR,Norway,X,Export,2022,4658.584
72,BWA,Botswana,586,PAK,Pakistan,X,Export,2022,980153.754
72,BWA,Botswana,604,PER,Peru,X,Export,2022,5873.373
72,BWA,Botswana,608,PHL,Philippines,X,Export,2022,147.493
72,BWA,Botswana,616,POL,Poland,X,Export,2022,34806.043
72,BWA,Botswana,620,PRT,Portugal,X,Export,2022,59570.795
72,BWA,Botswana,634,QAT,Qatar,X,Export,2022,32.45
72,BWA,Botswana,642,ROU,Romania,X,Export,2022,149.09
72,BWA,Botswana,643,RUS,Russian Federation,X,Export,2022,16936.041
72,BWA,Botswana,646,RWA,Rwanda,X,Export,2022,7716.379
72,BWA,Botswana,660,AIA,Anguilla,X,Export,2022,50003903.22
72,BWA,Botswana,682,SAU,Saudi Arabia,X,Export,2022,0.644
72,BWA,Botswana,686,SEN,Senegal,X,Export,2022,1285.448
72,BWA,Botswana,690,SYC,Seychelles,X,Export,2022,9756.745
72,BWA,Botswana,694,SLE,Sierra Leone,X,Export,2022,520.274
72,BWA,Botswana,699,IND,India,X,Export,2022,1280177254.025
72,BWA,Botswana,702,SGP,Singapore,X,Export,2022,385802268.059
72,BWA,Botswana,703,SVK,Slovakia,X,Export,2022,152142.289
72,BWA,Botswana,704,VNM,Viet Nam,X,Export,2022,17957562.065
72,BWA,Botswana,705,SVN,Slovenia,X,Export,2022,5.411
72,BWA,Botswana,706,SOM,Somalia,X,Export,2022,37.0
72,BWA,Botswana,710,ZAF,South Africa,X,Export,2022,848793617.111
72,BWA,Botswana,716,ZWE,Zimbabwe,X,Export,2022,66973411.016
72,BWA,Botswana,724,ESP,Spain,X,Export,2022,148202.869
72,BWA,Botswana,729,SDN,Sudan,X,Export,2022,3846.002
72,BWA,Botswana,748,SWZ,Eswatini,X,Export,2022,333230.484
72,BWA,Botswana,752,SWE,Sweden,X,Export,2022,9647.224
72,BWA,Botswana,757,CHE,Switzerland,X,Export,2022,46089926.771
72,BWA,Botswana,764,THA,Thailand,X,Export,2022,2489778.213
72,BWA,Botswana,768,TGO,Togo,X,Export,2022,68.008
72,BWA,Botswana,780,TTO,Trinidad and Tobago,X,Export,2022,59.097
72,BWA,Botswana,784,ARE,United Arab Emirates,X,Export,2022,2282165414.587
72,BWA,Botswana,788,TUN,Tunisia,X,Export,2022,8199.84
72,BWA,Botswana,792,TUR,Türkiye,X,Export,2022,2480.474
72,BWA,Botswana,800,UGA,Uganda,X,Export,2022,149291.855
72,BWA,Botswana,807,MKD,North Macedonia,X,Export,2022,2100.657
72,BWA,Botswana,818,EGY,Egypt,X,Export,2022,323.737
72,BWA,Botswana,826,GBR,United Kingdom,X,Export,2022,8808226.285
72,BWA,Botswana,834,TZA,United Rep. of Tanzania,X,Export,2022,1905551.287
72,BWA,Botswana,842,USA,USA,X,Export,2022,171108057.9
72,BWA,Botswana,854,BFA,Burkina Faso,X,Export,2022,953.878
72,BWA,Botswana,860,UZB,Uzbekistan,X,Export,2022,1.509
72,BWA,Botswana,894,ZMB,Zambia,X,Export,2022,31215680.102
76,BRA,Brazil,4,AFG,Afghanistan,X,Export,2022,2751417.0
76,BRA,Brazil,8,ALB,Albania,X,Export,2022,90480431.0
76,BRA,Brazil,10,ATA,Antarctica,X,Export,2022,307904.0
76,BRA,Brazil,12,DZA,Algeria,X,Export,2022,1918428415.0
76,BRA,Brazil,16,ASM,American Samoa,X,Export,2022,1588762.0
76,BRA,Brazil,20,AND,Andorra,X,Export,2022,38049.0
76,BRA,Brazil,24,AGO,Angola,X,Export,2022,640258259.0
76,BRA,Brazil,28,ATG,Antigua and Barbuda,X,Export,2022,57307383.0
76,BRA,Brazil,31,AZE,Azerbaijan,X,Export,2022,30707242.0
76,BRA,Brazil,32,ARG,Argentina,X,Export,2022,15348622912.0
76,BRA,Brazil,36,AUS,Australia,X,Export,2022,732799213.0
76,BRA,Brazil,40,AUT,Austria,X,Export,2022,109398244.0
76,BRA,Brazil,44,BHS,Bahamas,X,Export,2022,322407850.0
76,BRA,Brazil,48,BHR,Bahrain,X,Export,2022,1415140540.0
76,BRA,Brazil,50,BGD,Bangladesh,X,Export,2022,2354959789.0
76,BRA,Brazil,51,ARM,Armenia,X,Export,2022,9670326.0
76,BRA,Brazil,52,BRB,Barbados,X,Export,2022,32218902.0
76,BRA,Brazil,56,BEL,Belgium,X,Export,2022,4370779880.0
76,BRA,Brazil,60,BMU,Bermuda,X,Export,2022,5687413.0
76,BRA,Brazil,64,BTN,Bhutan,X,Export,2022,1762189.0
76,BRA,Brazil,68,BOL,Bolivia (Plurinational State of),X,Export,2022,1832712623.0
76,BRA,Brazil,70,BIH,Bosnia Herzegovina,X,Export,2022,2618971.0
76,BRA,Brazil,72,BWA,Botswana,X,Export,2022,1824836.0
76,BRA,Brazil,74,BVT,Bouvet Island,X,Export,2022,218.0
76,BRA,Brazil,84,BLZ,Belize,X,Export,2022,13929463.0
76,BRA,Brazil,86,IOT,Br. Indian Ocean Terr.,X,Export,2022,175.0
76,BRA,Brazil,90,SLB,Solomon Isds,X,Export,2022,137728.0
76,BRA,Brazil,92,VGB,Br. Virgin Isds,X,Export,2022,8584882.0
76,BRA,Brazil,96,BRN,Brunei Darussalam,X,Export,2022,854748.0
76,BRA,Brazil,100,BGR,Bulgaria,X,Export,2022,323078770.0
76,BRA,Brazil,104,MMR,Myanmar,X,Export,2022,64418806.0
76,BRA,Brazil,108,BDI,Burundi,X,Export,2022,6483.0
76,BRA,Brazil,112,BLR,Belarus,X,Export,2022,6595664.0
76,BRA,Brazil,116,KHM,Cambodia,X,Export,2022,31373125.0
76,BRA,Brazil,120,CMR,Cameroon,X,Export,2022,126068928.0
76,BRA,Brazil,124,CAN,Canada,X,Export,2022,5382041545.0
76,BRA,Brazil,132,CPV,Cabo Verde,X,Export,2022,30591453.0
76,BRA,Brazil,136,CYM,Cayman Isds,X,Export,2022,10871707.0
76,BRA,Brazil,140,CAF,Central African Rep.,X,Export,2022,37613858.0
76,BRA,Brazil,144,LKA,Sri Lanka,X,Export,2022,20364599.0
76,BRA,Brazil,148,TCD,Chad,X,Export,2022,5647410.0
76,BRA,Brazil,152,CHL,Chile,X,Export,2022,9114560869.0
76,BRA,Brazil,156,CHN,China,X,Export,2022,89718898618.0
76,BRA,Brazil,166,CCK,Cocos Isds,X,Export,2022,20302.0
76,BRA,Brazil,170,COL,Colombia,X,Export,2022,5059463289.0
76,BRA,Brazil,174,COM,Comoros,X,Export,2022,8029975.0
76,BRA,Brazil,178,COG,Congo,X,Export,2022,63737099.0
76,BRA,Brazil,180,COD,Dem. Rep. of the Congo,X,Export,2022,159534560.0
76,BRA,Brazil,184,COK,Cook Isds,X,Export,2022,805683.0
76,BRA,Brazil,188,CRI,Costa Rica,X,Export,2022,542759945.0
76,BRA,Brazil,191,HRV,Croatia,X,Export,2022,109808601.0
76,BRA,Brazil,192,CUB,Cuba,X,Export,2022,289928023.0
76,BRA,Brazil,196,CYP,Cyprus,X,Export,2022,101997398.0
76,BRA,Brazil,203,CZE,Czechia,X,Export,2022,50059453.0
76,BRA,Brazil,204,BEN,Benin,X,Export,2022,78344393.0
76,BRA,Brazil,208,DNK,Denmark,X,Export,2022,478805774.0
76,BRA,Brazil,212,DMA,Dominica,X,Export,2022,5156755.0
76,BRA,Brazil,214,DOM,Dominican Rep.,X,Export,2022,1043318862.0
76,BRA,Brazil,218,ECU,Ecuador,X,Export,2022,1123093375.0
76,BRA,Brazil,222,SLV,El Salvador,X,Export,2022,225700537.0
76,BRA,Brazil,226,GNQ,Equatorial Guinea,X,Export,2022,21194477.0
76,BRA,Brazil,231,ETH,Ethiopia,X,Export,2022,28713223.0
76,BRA,Brazil,232,ERI,Eritrea,X,Export,2022,98391.0
76,BRA,Brazil,233,EST,Estonia,X,Export,2022,40576782.0
76,BRA,Brazil,234,FRO,Faeroe Isds,X,Export,2022,112065.0
76,BRA,Brazil,238,FLK,Falkland Isds (Malvinas),X,Export,2022,160886.0
76,BRA,Brazil,239,SGS,South Georgia and the South Sandwich Islands,X,Export,2022,71526.0
76,BRA,Brazil,242,FJI,Fiji,X,Export,2022,1821004.0
76,BRA,Brazil,246,FIN,Finland,X,Export,2022,637238806.0
76,BRA,Brazil,251,FRA,France,X,Export,2022,3547999256.0
76,BRA,Brazil,258,PYF,French Polynesia,X,Export,2022,8334777.0
76,BRA,Brazil,260,ATF,Fr. South Antarctic Terr.,X,Export,2022,897213.0
76,BRA,Brazil,262,DJI,Djibouti,X,Export,2022,17791162.0
76,BRA,Brazil,266,GAB,Gabon,X,Export,2022,42946932.0
76,BRA,Brazil,268,GEO,Georgia,X,Export,2022,328227558.0
76,BRA,Brazil,270,GMB,Gambia,X,Export,2022,113836679.0
76,BRA,Brazil,275,PSE,State of Palestine,X,Export,2022,30097472.0
76,BRA,Brazil,276,DEU,Germany,X,Export,2022,6267794136.0
76,BRA,Brazil,288,GHA,Ghana,X,Export,2022,296357537.0
76,BRA,Brazil,292,GIB,Gibraltar,X,Export,2022,118548009.0
76,BRA,Brazil,296,KIR,Kiribati,X,Export,2022,416031.0
76,BRA,Brazil,300,GRC,Greece,X,Export,2022,351559826.0
76,BRA,Brazil,304,GRL,Greenland,X,Export,2022,39.0
76,BRA,Brazil,308,GRD,Grenada,X,Export,2022,16125748.0
76,BRA,Brazil,316,GUM,Guam,X,Export,2022,1156492.0
76,BRA,Brazil,320,GTM,Guatemala,X,Export,2022,564748412.0
76,BRA,Brazil,324,GIN,Guinea,X,Export,2022,110543101.0
76,BRA,Brazil,328,GUY,Guyana,X,Export,2022,262159063.0
76,BRA,Brazil,332,HTI,Haiti,X,Export,2022,61423120.0
76,BRA,Brazil,334,HMD,Heard Island and McDonald Islands,X,Export,2022,303714.0
76,BRA,Brazil,336,VAT,Holy See (Vatican City State),X,Export,2022,41333.0
76,BRA,Brazil,340,HND,Honduras,X,Export,2022,214011582.0
76,BRA,Brazil,344,HKG,"China, Hong Kong SAR",X,Export,2022,1339409451.0
76,BRA,Brazil,348,HUN,Hungary,X,Export,2022,50207895.0
76,BRA,Brazil,352,ISL,Iceland,X,Export,2022,271424359.0
76,BRA,Brazil,360,IDN,Indonesia,X,Export,2022,3108388764.0
76,BRA,Brazil,364,IRN,Iran,X,Export,2022,4296796448.0
76,BRA,Brazil,368,IRQ,Iraq,X,Export,2022,614630536.0
76,BRA,Brazil,372,IRL,Ireland,X,Export,2022,300465897.0
76,BRA,Brazil,376,ISR,Israel,X,Export,2022,1883531876.0
76,BRA,Brazil,380,ITA,Italy,X,Export,2022,4823398789.0
76,BRA,Brazil,384,CIV,Côte d'Ivoire,X,Export,2022,170380605.0
76,BRA,Brazil,388,JAM,Jamaica,X,Export,2022,350362526.0
76,BRA,Brazil,392,JPN,Japan,X,Export,2022,6603070347.0
76,BRA,Brazil,398,KAZ,Kazakhstan,X,Export,2022,27258020.0
76,BRA,Brazil,400,JOR,Jordan,X,Export,2022,399921468.0
76,BRA,Brazil,404,KEN,Kenya,X,Export,2022,68529773.0
76,BRA,Brazil,410,KOR,Rep. of Korea,X,Export,2022,6242031435.0
76,BRA,Brazil,414,KWT,Kuwait,X,Export,2022,303885992.0
76,BRA,Brazil,417,KGZ,Kyrgyzstan,X,Export,2022,328288.0
76,BRA,Brazil,418,LAO,Lao People's Dem. Rep.,X,Export,2022,1372211.0
76,BRA,Brazil,422,LBN,Lebanon,X,Export,2022,252618047.0
76,BRA,Brazil,426,LSO,Lesotho,X,Export,2022,20434.0
76,BRA,Brazil,428,LVA,Latvia,X,Export,2022,134216184.0
76,BRA,Brazil,430,LBR,Liberia,X,Export,2022,500940843.0
76,BRA,Brazil,434,LBY,Libya,X,Export,2022,320013073.0
76,BRA,Brazil,440,LTU,Lithuania,X,Export,2022,40698105.0
76,BRA,Brazil,442,LUX,Luxembourg,X,Export,2022,79344961.0
76,BRA,Brazil,446,MAC,"China, Macao SAR",X,Export,2022,3918490.0
76,BRA,Brazil,450,MDG,Madagascar,X,Export,2022,48553231.0
76,BRA,Brazil,454,MWI,Malawi,X,Export,2022,3187908.0
76,BRA,Brazil,458,MYS,Malaysia,X,Export,2022,3841774071.0
76,BRA,Brazil,462,MDV,Maldives,X,Export,2022,28184435.0
76,BRA,Brazil,466,MLI,Mali,X,Export,2022,4991499.0
76,BRA,Brazil,470,MLT,Malta,X,Export,2022,247389509.0
76,BRA,Brazil,478,MRT,Mauritania,X,Export,2022,133455534.0
76,BRA,Brazil,480,MUS,Mauritius,X,Export,2022,47057384.0
76,BRA,Brazil,484,MEX,Mexico,X,Export,2022,7055353823.0
76,BRA,Brazil,490,S19,"Other Asia, nes",X,Export,2022,1422980330.0
76,BRA,Brazil,496,MNG,Mongolia,X,Export,2022,1841202.0
76,BRA,Brazil,498,MDA,Rep. of Moldova,X,Export,2022,4291348.0
76,BRA,Brazil,499,MNE,Montenegro,X,Export,2022,20849121.0
76,BRA,Brazil,500,MSR,Montserrat,X,Export,2022,240509.0
76,BRA,Brazil,504,MAR,Morocco,X,Export,2022,1067602938.0
76,BRA,Brazil,508,MOZ,Mozambique,X,Export,2022,87019052.0
76,BRA,Brazil,512,OMN,Oman,X,Export,2022,1040690852.0
76,BRA,Brazil,516,NAM,Namibia,X,Export,2022,19286219.0
76,BRA,Brazil,520,NRU,Nauru,X,Export,2022,25884.0
76,BRA,Brazil,524,NPL,Nepal,X,Export,2022,7779271.0
76,BRA,Brazil,528,NLD,Netherlands,X,Export,2022,11910548765.0
76,BRA,Brazil,531,CUW,Curaçao,X,Export,2022,36560114.0
76,BRA,Brazil,533,ABW,Aruba,X,Export,2022,39212483.0
76,BRA,Brazil,534,SXM,Sint Maarten,X,Export,2022,14363108.0
76,BRA,Brazil,535,BES,Bonaire,X,Export,2022,77175320.0
76,BRA,Brazil,540,NCL,New Caledonia,X,Export,2022,14599743.0
76,BRA,Brazil,548,VUT,Vanuatu,X,Export,2022,500259.0
76,BRA,Brazil,554,NZL,New Zealand,X,Export,2022,116947191.0
76,BRA,Brazil,558,NIC,Nicaragua,X,Export,2022,151460066.0
76,BRA,Brazil,562,NER,Niger,X,Export,2022,2627944.0
76,BRA,Brazil,566,NGA,Nigeria,X,Export,2022,875928091.0
76,BRA,Brazil,570,NIU,Niue,X,Export,2022,526168.0
76,BRA,Brazil,574,NFK,Norfolk Isds,X,Export,2022,1960994.0
76,BRA,Brazil,579,NOR,Norway,X,Export,2022,1359103927.0
76,BRA,Brazil,580,MNP,N. Mariana Isds,X,Export,2022,180.0
76,BRA,Brazil,581,UMI,United States Minor Outlying Islands,X,Export,2022,318263.0
76,BRA,Brazil,583,FSM,FS Micronesia,X,Export,2022,193603.0
76,BRA,Brazil,584,MHL,Marshall Isds,X,Export,2022,423699605.0
76,BRA,Brazil,585,PLW,Palau,X,Export,2022,149020.0
76,BRA,Brazil,586,PAK,Pakistan,X,Export,2022,1446885058.0
76,BRA,Brazil,591,PAN,Panama,X,Export,2022,854896901.0
76,BRA,Brazil,598,PNG,Papua New Guinea,X,Export,2022,2971400.0
76,BRA,Brazil,600,PRY,Paraguay,X,Export,2022,3518823012.0
76,BRA,Brazil,604,PER,Peru,X,Export,2022,3481058685.0
76,BRA,Brazil,608,PHL,Philippines,X,Export,2022,1530223522.0
76,BRA,Brazil,612,PCN,Pitcairn,X,Export,2022,974130.0
76,BRA,Brazil,616,POL,Poland,X,Export,2022,1083489774.0
76,BRA,Brazil,620,PRT,Portugal,X,Export,2022,4274260860.0
76,BRA,Brazil,624,GNB,Guinea-Bissau,X,Export,2022,2148738.0
76,BRA,Brazil,634,QAT,Qatar,X,Export,2022,413132004.0
76,BRA,Brazil,642,ROU,Romania,X,Export,2022,400803386.0
76,BRA,Brazil,643,RUS,Russian Federation,X,Export,2022,1973629407.0
76,BRA,Brazil,646,RWA,Rwanda,X,Export,2022,1966214.0
76,BRA,Brazil,652,BLM,Saint Barthélemy,X,Export,2022,3224305.0
76,BRA,Brazil,654,SHN,Saint Helena,X,Export,2022,9854.0
76,BRA,Brazil,659,KNA,Saint Kitts and Nevis,X,Export,2022,4214918.0
76,BRA,Brazil,660,AIA,Anguilla,X,Export,2022,937232.0
76,BRA,Brazil,662,LCA,Saint Lucia,X,Export,2022,2910366.0
76,BRA,Brazil,670,VCT,Saint Vincent and the Grenadines,X,Export,2022,8764794.0
76,BRA,Brazil,674,SMR,San Marino,X,Export,2022,587209.0
76,BRA,Brazil,678,STP,Sao Tome and Principe,X,Export,2022,3958523.0
76,BRA,Brazil,682,SAU,Saudi Arabia,X,Export,2022,2924845197.0
76,BRA,Brazil,686,SEN,Senegal,X,Export,2022,295916515.0
76,BRA,Brazil,688,SRB,Serbia,X,Export,2022,56712409.0
76,BRA,Brazil,690,SYC,Seychelles,X,Export,2022,9739326.0
76,BRA,Brazil,694,SLE,Sierra Leone,X,Export,2022,30696191.0
76,BRA,Brazil,699,IND,India,X,Export,2022,6340499443.0
76,BRA,Brazil,702,SGP,Singapore,X,Export,2022,8345488709.0
76,BRA,Brazil,703,SVK,Slovakia,X,Export,2022,34136694.0
76,BRA,Brazil,704,VNM,Viet Nam,X,Export,2022,3435664525.0
76,BRA,Brazil,705,SVN,Slovenia,X,Export,2022,515949402.0
76,BRA,Brazil,706,SOM,Somalia,X,Export,2022,42055010.0
76,BRA,Brazil,710,ZAF,South Africa,X,Export,2022,1725255350.0
76,BRA,Brazil,716,ZWE,Zimbabwe,X,Export,2022,6430702.0
76,BRA,Brazil,724,ESP,Spain,X,Export,2022,9760700451.0
76,BRA,Brazil,728,SSD,South Sudan,X,Export,2022,4477579.0
76,BRA,Brazil,729,SDN,Sudan,X,Export,2022,82998691.0
76,BRA,Brazil,732,ESH,Western Sahara,X,Export,2022,78812.0
76,BRA,Brazil,740,SUR,Suriname,X,Export,2022,43831263.0
76,BRA,Brazil,748,SWZ,Eswatini,X,Export,2022,27264.0
76,BRA,Brazil,752,SWE,Sweden,X,Export,2022,790502354.0
76,BRA,Brazil,757,CHE,Switzerland,X,Export,2022,1197575679.0
76,BRA,Brazil,760,SYR,Syria,X,Export,2022,17171270.0
76,BRA,Brazil,762,TJK,Tajikistan,X,Export,2022,86539.0
76,BRA,Brazil,764,THA,Thailand,X,Export,2022,3524822057.0
76,BRA,Brazil,768,TGO,Togo,X,Export,2022,269108529.0
76,BRA,Brazil,772,TKL,Tokelau,X,Export,2022,17463.0
76,BRA,Brazil,776,TON,Tonga,X,Export,2022,2817786.0
76,BRA,Brazil,780,TTO,Trinidad and Tobago,X,Export,2022,281177748.0
76,BRA,Brazil,784,ARE,United Arab Emirates,X,Export,2022,3260274393.0
76,BRA,Brazil,788,TUN,Tunisia,X,Export,2022,309165533.0
76,BRA,Brazil,792,TUR,Türkiye,X,Export,2022,3551122103.0
76,BRA,Brazil,795,TKM,Turkmenistan,X,Export,2022,14692095.0
76,BRA,Brazil,796,TCA,Turks and Caicos Isds,X,Export,2022,1928649.0
76,BRA,Brazil,798,TUV,Tuvalu,X,Export,2022,62572.0
76,BRA,Brazil,800,UGA,Uganda,X,Export,2022,12757952.0
76,BRA,Brazil,804,UKR,Ukraine,X,Export,2022,89596070.0
76,BRA,Brazil,807,MKD,North Macedonia,X,Export,2022,17536700.0
76,BRA,Brazil,818,EGY,Egypt,X,Export,2022,2843541457.0
76,BRA,Brazil,826,GBR,United Kingdom,X,Export,2022,3696671832.0
76,BRA,Brazil,834,TZA,United Rep. of Tanzania,X,Export,2022,34433398.0
76,BRA,Brazil,842,USA,USA,X,Export,2022,38147322478.0
76,BRA,Brazil,854,BFA,Burkina Faso,X,Export,2022,6943562.0
76,BRA,Brazil,858,URY,Uruguay,X,Export,2022,2900898544.0
76,BRA,Brazil,860,UZB,Uzbekistan,X,Export,2022,118610562.0
76,BRA,Brazil,862,VEN,Venezuela,X,Export,2022,1329056138.0
76,BRA,Brazil,876,WLF,Wallis and Futuna Isds,X,Export,2022,17044.0
76,BRA,Brazil,882,WSM,Samoa,X,Export,2022,1540343.0
76,BRA,Brazil,887,YEM,Yemen,X,Export,2022,327830114.0
76,BRA,Brazil,894,ZMB,Zambia,X,Export,2022,6911309.0
348,HUN,Hungary,8,ALB,Albania,M,Import,2022,27087001.0
348,HUN,Hungary,12,DZA,Algeria,M,Import,2022,1322687.0
348,HUN,Hungary,20,AND,Andorra,M,Import,2022,268736.0
348,HUN,Hungary,24,AGO,Angola,M,Import,2022,326444.0
348,HUN,Hungary,28,ATG,Antigua and Barbuda,M,Import,2022,20880.0
348,HUN,Hungary,31,AZE,Azerbaijan,M,Import,2022,747138.0
348,HUN,Hungary,32,ARG,Argentina,M,Import,2022,19707436.0
348,HUN,Hungary,36,AUS,Australia,M,Import,2022,42477752.0
348,HUN,Hungary,40,AUT,Austria,M,Import,2022,11563561517.0
348,HUN,Hungary,44,BHS,Bahamas,M,Import,2022,2306.0
348,HUN,Hungary,48,BHR,Bahrain,M,Import,2022,7691958.0
348,HUN,Hungary,50,BGD,Bangladesh,M,Import,2022,56598088.0
348,HUN,Hungary,51,ARM,Armenia,M,Import,2022,845464.0
348,HUN,Hungary,52,BRB,Barbados,M,Import,2022,78328.0
348,HUN,Hungary,56,BEL,Belgium,M,Import,2022,3197228147.0
348,HUN,Hungary,60,BMU,Bermuda,M,Import,2022,219980.0
348,HUN,Hungary,68,BOL,Bolivia (Plurinational State of),M,Import,2022,51705.0
348,HUN,Hungary,70,BIH,Bosnia Herzegovina,M,Import,2022,160050679.0
348,HUN,Hungary,72,BWA,Botswana,M,Import,2022,4234.0
348,HUN,Hungary,76,BRA,Brazil,M,Import,2022,91578199.0
348,HUN,Hungary,84,BLZ,Belize,M,Import,2022,18466439.0
348,HUN,Hungary,90,SLB,Solomon Isds,M,Import,2022,61722.0
348,HUN,Hungary,92,VGB,Br. Virgin Isds,M,Import,2022,229311.0
348,HUN,Hungary,96,BRN,Brunei Darussalam,M,Import,2022,31996.0
348,HUN,Hungary,100,BGR,Bulgaria,M,Import,2022,746026421.0
348,HUN,Hungary,104,MMR,Myanmar,M,Import,2022,4232426.0
348,HUN,Hungary,108,BDI,Burundi,M,Import,2022,11.0
348,HUN,Hungary,112,BLR,Belarus,M,Import,2022,49534314.0
348,HUN,Hungary,116,KHM,Cambodia,M,Import,2022,4228002.0
348,HUN,Hungary,120,CMR,Cameroon,M,Import,2022,340611.0
348,HUN,Hungary,124,CAN,Canada,M,Import,2022,94243932.0
348,HUN,Hungary,132,CPV,Cabo Verde,M,Import,2022,873.0
348,HUN,Hungary,136,CYM,Cayman Isds,M,Import,2022,302117.0
348,HUN,Hungary,140,CAF,Central African Rep.,M,Import,2022,57254.0
348,HUN,Hungary,144,LKA,Sri Lanka,M,Import,2022,37369186.0
348,HUN,Hungary,148,TCD,Chad,M,Import,2022,894.0
348,HUN,Hungary,152,CHL,Chile,M,Import,2022,24004597.0
348,HUN,Hungary,156,CHN,China,M,Import,2022,10733563807.0
348,HUN,Hungary,170,COL,Colombia,M,Import,2022,1384035.0
348,HUN,Hungary,178,COG,Congo,M,Import,2022,56016.0
348,HUN,Hungary,180,COD,Dem. Rep. of the Congo,M,Import,2022,19302.0
348,HUN,Hungary,184,COK,Cook Isds,M,Import,2022,2883.0
348,HUN,Hungary,188,CRI,Costa Rica,M,Import,2022,45653903.0
