reporterISO,refYear,flowCode,v2x_regime,primaryValue,share
TTO,2013,M,1.0,3589444005.903,28.76
TTO,2013,M,2.0,3560493646.2460003,28.53
TTO,2013,M,3.0,4728247914.802,37.89
TTO,2013,X,0.0,131111339.048,0.76
TTO,2013,X,1.0,359240704.008,2.08
TTO,2013,X,2.0,5716203282.514,33.09
TTO,2013,X,3.0,11067630218.809,64.07
TTO,2014,M,0.0,847346566.1340001,7.64
TTO,2014,M,1.0,3519397014.797,31.73
TTO,2014,M,2.0,2461248974.764,22.19
TTO,2014,M,3.0,4265399646.0759997,38.45
TTO,2014,X,0.0,254025654.22800002,1.86
TTO,2014,X,1.0,237519362.4,1.74
TTO,2014,X,2.0,4150391935.211,30.42
TTO,2014,X,3.0,9003255032.448,65.98
TTO,2015,M,0.0,873518115.3730001,9.55
TTO,2015,M,1.0,1710166811.121,18.7
TTO,2015,M,2.0,1308255394.147,14.3
TTO,2015,M,3.0,5254628117.322,57.45
TTO,2015,X,0.0,241212018.65399998,2.34
TTO,2015,X,1.0,188928110.09,1.84
TTO,2015,X,2.0,2958158605.663,28.74
TTO,2015,X,3.0,6905578515.749,67.08
TTO,2016,M,0.0,768904619.24,9.62
TTO,2016,M,1.0,1754255187.99,21.94
TTO,2016,M,2.0,1138132971.821,14.23
TTO,2016,M,3.0,4335584787.145,54.22
TTO,2016,X,0.0,269026280.163,3.72
TTO,2016,X,1.0,437444720.819,6.04
TTO,2016,X,2.0,1725944572.0,23.85
TTO,2016,X,3.0,4804415340.881,66.39
TTO,2017,M,0.0,809995505.0020001,11.84
TTO,2017,M,1.0,1323650328.66,19.34
TTO,2017,M,2.0,1262990045.6000001,18.45
TTO,2017,M,3.0,3447062842.709,50.37
TTO,2017,X,0.0,307415974.184,3.89
TTO,2017,X,1.0,168382802.064,2.13
TTO,2017,X,2.0,1714490062.79,21.69
TTO,2017,X,3.0,5712615753.915,72.29
TTO,2018,M,0.0,855930684.3389999,11.22
TTO,2018,M,1.0,1836032821.085,24.06
TTO,2018,M,2.0,1553081313.358,20.35
TTO,2018,M,3.0,3386277104.748,44.37
TTO,2018,X,0.0,337837082.595,3.6
TTO,2018,X,1.0,410826367.505,4.38
TTO,2018,X,2.0,3535057163.948,37.7
TTO,2018,X,3.0,5093678797.578,54.32
TTO,2019,M,0.0,789932719.7930001,12.66
TTO,2019,M,1.0,346148167.613,5.55
TTO,2019,M,2.0,732620859.005,11.75
TTO,2019,M,3.0,4368785499.759,70.04
TTO,2019,X,0.0,396848845.699,5.86
TTO,2019,X,1.0,122495540.591,1.81
TTO,2019,X,2.0,1607250351.962,23.73
TTO,2019,X,3.0,4645968443.2630005,68.6
TTO,2020,M,0.0,645992111.249,13.39
TTO,2020,M,1.0,277511438.994,5.75
TTO,2020,M,2.0,900813636.929,18.67
TTO,2020,M,3.0,3001889870.689,62.2
TTO,2020,X,0.0,345742836.02099997,6.85
TTO,2020,X,1.0,73976379.259,1.47
TTO,2020,X,2.0,1477187035.164,29.26
TTO,2020,X,3.0,3151447726.7110004,62.43
TTO,2021,M,0.0,855699616.998,15.0
TTO,2021,M,1.0,319208701.707,5.6
TTO,2021,M,2.0,1005455654.026,17.62
TTO,2021,M,3.0,3524434246.166,61.78
TTO,2021,X,0.0,528539766.636,6.49
TTO,2021,X,1.0,609844766.587,7.49
TTO,2021,X,2.0,1533248991.383,18.82
TTO,2021,X,3.0,5473841463.16,67.2
TTO,2022,M,0.0,935031714.2579999,15.25
TTO,2022,M,1.0,450279180.91899997,7.35
TTO,2022,M,2.0,1088395326.273,17.76
TTO,2022,M,3.0,3655760714.878,59.64
TTO,2022,X,0.0,1017034240.5009999,9.1
TTO,2022,X,1.0,192360834.67799997,1.72
TTO,2022,X,2.0,1874895131.119,16.78
TTO,2022,X,3.0,8086679171.241,72.39
TTO,2023,M,0.0,798526316.1099999,8.97
TTO,2023,M,1.0,596882185.31,6.7
TTO,2023,M,2.0,1413943839.85,15.88
TTO,2023,M,3.0,6095064212.45,68.45
TTO,2023,X,0.0,740529524.26,10.06
TTO,2023,X,1.0,619014167.11,8.41
TTO,2023,X,2.0,1164757210.4,15.83
TTO,2023,X,3.0,4834781309.4800005,65.7
TTO,2024,M,0.0,1129911628.417,14.97
TTO,2024,M,1.0,591656265.201,7.84
TTO,2024,M,2.0,1787647089.304,23.68
TTO,2024,M,3.0,4039829960.9009995,53.51
TTO,2024,X,0.0,525038131.95900005,7.13
TTO,2024,X,1.0,593993558.97,8.06
TTO,2024,X,2.0,1007067047.301,13.67
TTO,2024,X,3.0,5239279715.323,71.13
TUN,2000,M,0.0,660781682.0,7.88
TUN,2000,M,1.0,418590776.0,4.99
TUN,2000,M,2.0,436697803.0,5.21
TUN,2000,M,3.0,6871281074.0,81.92
TUN,2000,X,0.0,358460744.0,6.36
TUN,2000,X,1.0,196585679.0,3.49
TUN,2000,X,2.0,257793443.0,4.58
TUN,2000,X,3.0,4820524747.0,85.57
TUN,2001,M,0.0,674330775.0,7.24
TUN,2001,M,1.0,505764775.0,5.43
TUN,2001,M,2.0,502250677.0,5.39
TUN,2001,M,3.0,7628710590.0,81.93
TUN,2001,X,0.0,466102090.0,7.36
TUN,2001,X,1.0,215297045.0,3.4
TUN,2001,X,2.0,223610783.0,3.53
TUN,2001,X,3.0,5427062043.0,85.71
TUN,2002,M,0.0,618294749.0,6.63
TUN,2002,M,1.0,604581573.0,6.48
TUN,2002,M,2.0,557313511.0,5.97
TUN,2002,M,3.0,7549473274.0,80.92
TUN,2002,X,0.0,541875525.0,8.2
TUN,2002,X,1.0,240083154.0,3.63
TUN,2002,X,2.0,234749602.0,3.55
TUN,2002,X,3.0,5594813531.0,84.62
TUN,2003,M,0.0,781866570.0,7.29
TUN,2003,M,1.0,656371616.0,6.12
TUN,2003,M,2.0,633630153.0,5.91
TUN,2003,M,3.0,8647541472.0,80.67
TUN,2003,X,0.0,501342971.0,6.47
TUN,2003,X,1.0,248171172.0,3.2
TUN,2003,X,2.0,248751306.0,3.21
TUN,2003,X,3.0,6752454897.0,87.12
TUN,2004,M,0.0,990221823.0,7.85
TUN,2004,M,1.0,879015093.0,6.97
TUN,2004,M,2.0,941839822.0,7.47
TUN,2004,M,3.0,9804137679.0,77.72
TUN,2004,X,0.0,533232096.0,5.68
TUN,2004,X,1.0,277584894.0,2.96
TUN,2004,X,2.0,318621498.0,3.39
TUN,2004,X,3.0,8258720440.0,87.97
TUN,2005,M,0.0,1169299803.0,8.99
TUN,2005,M,1.0,1015910027.0,7.81
TUN,2005,M,2.0,905689893.0,6.96
TUN,2005,M,3.0,9915778215.0,76.24
TUN,2005,X,0.0,703024516.0,6.96
TUN,2005,X,1.0,435081701.0,4.31
TUN,2005,X,2.0,377917437.0,3.74
TUN,2005,X,3.0,8583556701.0,84.99
TUN,2006,M,0.0,1557759929.0,10.52
TUN,2006,M,1.0,1170800200.0,7.91
TUN,2006,M,2.0,1276173361.0,8.62
TUN,2006,M,3.0,10797440147.0,72.94
TUN,2006,X,0.0,891799909.0,7.84
TUN,2006,X,1.0,430005211.0,3.78
TUN,2006,X,2.0,442217640.0,3.89
TUN,2006,X,3.0,9616391734.0,84.5
TUN,2007,M,0.0,1786711041.0,9.5
TUN,2007,M,1.0,1694228689.0,9.01
TUN,2007,M,2.0,1712643777.0,9.1
TUN,2007,M,3.0,13619706521.0,72.39
TUN,2007,X,0.0,1013439029.0,6.84
TUN,2007,X,1.0,678542969.0,4.58
TUN,2007,X,2.0,569022714.0,3.84
TUN,2007,X,3.0,12550096567.0,84.73
TUN,2008,M,0.0,2669333101.0,11.03
TUN,2008,M,1.0,3492075675.0,14.43
TUN,2008,M,2.0,2716398270.0,11.23
TUN,2008,M,3.0,15321539002.0,63.31
TUN,2008,X,0.0,1387714300.0,7.4
TUN,2008,X,1.0,1278468989.0,6.82
TUN,2008,X,2.0,1294553588.0,6.9
TUN,2008,X,3.0,14797129204.0,78.88
TUN,2009,M,0.0,1921551962.0,10.25
TUN,2009,M,1.0,1774470842.0,9.46
TUN,2009,M,2.0,2081434452.0,11.1
TUN,2009,M,3.0,12972317150.0,69.19
TUN,2009,X,0.0,1253296962.0,8.96
TUN,2009,X,1.0,985457033.0,7.04
TUN,2009,X,2.0,696496371.0,4.98
TUN,2009,X,3.0,11059618224.0,79.03
TUN,2010,M,0.0,2133600852.0,9.79
TUN,2010,M,1.0,2546852222.0,11.69
TUN,2010,M,2.0,1920578000.0,8.81
TUN,2010,M,3.0,15187079289.0,69.7
TUN,2010,X,0.0,1184370457.0,7.47
TUN,2010,X,1.0,1104356438.0,6.97
TUN,2010,X,2.0,879444155.0,5.55
TUN,2010,X,3.0,12677936639.0,80.01
TUN,2011,M,0.0,2085534368.0,8.95
TUN,2011,M,1.0,3240881225.0,13.91
TUN,2011,M,2.0,2839794866.0,12.18
TUN,2011,M,3.0,15140617169.0,64.96
TUN,2011,X,0.0,1228467520.0,7.15
TUN,2011,X,1.0,1106511498.0,6.44
TUN,2011,X,2.0,733541018.0,4.27
TUN,2011,X,3.0,14114634211.0,82.14
TUN,2012,M,0.0,2327418913.0,9.78
TUN,2012,M,1.0,4037490370.0,16.97
TUN,2012,M,2.0,2830211068.0,11.9
TUN,2012,M,3.0,14595292934.0,61.35
TUN,2012,X,0.0,448373560.0,2.75
TUN,2012,X,1.0,1891840963.0,11.6
TUN,2012,X,2.0,751281177.0,4.61
TUN,2012,X,3.0,13215622044.0,81.04
TUN,2013,M,0.0,2394333611.0,10.17
TUN,2013,M,1.0,4133681910.0,17.57
TUN,2013,M,2.0,2423077869.0,10.3
TUN,2013,M,3.0,14582157265.0,61.96
TUN,2013,X,0.0,477550982.0,2.92
TUN,2013,X,1.0,1218673628.0,7.45
TUN,2013,X,2.0,1447000946.0,8.85
TUN,2013,X,3.0,13204005595.0,80.77
TUN,2014,M,0.0,2773700313.0,11.49
TUN,2014,M,1.0,5340122057.0,22.12
TUN,2014,M,2.0,1778573278.0,7.37
TUN,2014,M,3.0,14253907439.0,59.03
TUN,2014,X,0.0,1115945678.0,6.97
TUN,2014,X,1.0,1432744036.0,8.95
TUN,2014,X,2.0,590284034.0,3.69
TUN,2014,X,3.0,12870521275.0,80.39
TUN,2015,M,0.0,2547365132.0,12.96
TUN,2015,M,1.0,3488656309.0,17.74
TUN,2015,M,2.0,1558659382.0,7.93
TUN,2015,M,3.0,12068266065.0,61.38
TUN,2015,X,0.0,902757014.0,6.72
TUN,2015,X,1.0,1178438632.0,8.77
TUN,2015,X,2.0,503033054.0,3.74
TUN,2015,X,3.0,10854728622.0,80.77
TUN,2016,M,0.0,2693193991.0,14.36
TUN,2016,M,1.0,3276073474.0,17.47
TUN,2016,M,2.0,1406360499.0,7.5
TUN,2016,M,3.0,11379220363.0,60.67
TUN,2016,X,0.0,786152110.0,6.1
TUN,2016,X,1.0,1238212409.0,9.6
TUN,2016,X,2.0,720438780.0,5.59
TUN,2016,X,3.0,10150346293.0,78.71
TUN,2017,M,0.0,2704533680.578,13.6
TUN,2017,M,1.0,3770730941.922,18.97
TUN,2017,M,2.0,1377820386.071,6.93
TUN,2017,M,3.0,12029227539.807,60.5
TUN,2017,X,0.0,822932877.886,6.09
TUN,2017,X,1.0,1163733594.838,8.61
TUN,2017,X,2.0,692743570.758,5.12
TUN,2017,X,3.0,10843334289.835001,80.19
TUN,2018,M,0.0,3010319755.2619996,13.75
TUN,2018,M,1.0,4645915686.298,21.22
TUN,2018,M,2.0,1155004441.174,5.28
TUN,2018,M,3.0,13078949167.19,59.75
TUN,2018,X,0.0,1099529394.623,7.51
TUN,2018,X,1.0,1225605429.518,8.37
TUN,2018,X,2.0,572074122.232,3.91
TUN,2018,X,3.0,11739298773.852001,80.21
TUN,2019,M,0.0,2864899715.31,13.78
TUN,2019,M,1.0,4214328915.309,20.27
TUN,2019,M,2.0,1868805105.33,8.99
TUN,2019,M,3.0,11847395811.678,56.97
TUN,2019,X,0.0,1028462938.1930001,7.37
TUN,2019,X,1.0,1165886114.4,8.35
TUN,2019,X,2.0,671256479.771,4.81
TUN,2019,X,3.0,11097409100.894001,79.48
TUN,2020,M,0.0,2712513486.2599998,15.27
TUN,2020,M,1.0,3404321312.23,19.16
TUN,2020,M,2.0,2075974096.82,11.69
TUN,2020,M,3.0,9570425379.38,53.88
TUN,2020,X,0.0,898836037.53,6.89
TUN,2020,X,1.0,1023743254.12,7.84
TUN,2020,X,2.0,870228726.62,6.67
TUN,2020,X,3.0,10257198686.46,78.6
TUN,2021,M,0.0,3578860973.441,16.55
TUN,2021,M,1.0,4343682845.058001,20.08
TUN,2021,M,2.0,2301858684.2139997,10.64
TUN,2021,M,3.0,11402866492.148,52.72
TUN,2021,X,0.0,1246011264.612,7.97
TUN,2021,X,1.0,1334942887.685,8.54
TUN,2021,X,2.0,1008877643.072,6.45
TUN,2021,X,3.0,12040568842.16,77.03
TUN,2022,M,0.0,4602727706.957,17.82
TUN,2022,M,1.0,6343819455.703,24.56
TUN,2022,M,2.0,2752999395.63,10.66
TUN,2022,M,3.0,12129712672.785,46.96
TUN,2022,X,0.0,1479123672.657,8.52
TUN,2022,X,1.0,1739428703.54,10.02
TUN,2022,X,2.0,1333674119.948,7.68
TUN,2022,X,3.0,12815761119.115,73.79
TUN,2023,M,0.0,3766971878.03,15.02
TUN,2023,M,1.0,7312630383.5,29.16
TUN,2023,M,2.0,2554958568.3459997,10.19
TUN,2023,M,3.0,11441000086.146,45.63
TUN,2023,X,0.0,1466358957.8730001,7.8
TUN,2023,X,1.0,1444779038.641,7.69
TUN,2023,X,2.0,1477744478.375,7.86
TUN,2023,X,3.0,14401465161.776001,76.64
TUR,2000,M,0.0,3808922389.0,7.3
TUR,2000,M,1.0,9069215372.0,17.38
TUR,2000,M,2.0,2757891240.0,5.29
TUR,2000,M,3.0,36542085768.0,70.03
TUR,2000,X,0.0,1510644150.0,5.75
TUR,2000,X,1.0,3570302376.0,13.58
TUR,2000,X,2.0,1417211176.0,5.39
TUR,2000,X,3.0,19793922999.0,75.28
TUR,2001,M,0.0,3069111996.0,7.67
TUR,2001,M,1.0,7789911031.0,19.46
TUR,2001,M,2.0,2088551798.0,5.22
TUR,2001,M,3.0,27072873113.0,67.65
TUR,2001,X,0.0,1850087948.0,6.31
TUR,2001,X,1.0,4316655493.0,14.72
TUR,2001,X,2.0,1567771478.0,5.35
TUR,2001,X,3.0,21595209245.0,73.63
TUR,2002,M,0.0,2041394644.0,4.34
TUR,2002,M,1.0,8138608835.0,17.29
TUR,2002,M,2.0,2940476282.0,6.25
TUR,2002,M,3.0,33964239302.0,72.13
TUR,2002,X,0.0,2238497423.0,6.67
TUR,2002,X,1.0,4732525593.0,14.11
TUR,2002,X,2.0,1977942359.0,5.9
TUR,2002,X,3.0,24590918161.0,73.32
TUR,2003,M,0.0,3483687881.0,5.4
TUR,2003,M,1.0,11585227300.0,17.96
TUR,2003,M,2.0,4276969958.0,6.63
TUR,2003,M,3.0,45161550177.0,70.01
TUR,2003,X,0.0,3959374864.0,8.86
TUR,2003,X,1.0,6060468855.0,13.56
TUR,2003,X,2.0,2813611696.0,6.29
TUR,2003,X,3.0,31863778619.0,71.29
TUR,2004,M,0.0,5855421801.0,6.38
TUR,2004,M,1.0,17374488090.0,18.93
TUR,2004,M,2.0,6557853053.0,7.14
TUR,2004,M,3.0,62019126872.0,67.55
TUR,2004,X,0.0,5897207201.0,9.84
TUR,2004,X,1.0,7573043973.0,12.63
TUR,2004,X,2.0,3724662133.0,6.21
TUR,2004,X,3.0,42764570717.0,71.32
TUR,2005,M,0.0,8575684981.0,7.83
TUR,2005,M,1.0,23700433817.0,21.64
TUR,2005,M,2.0,8283319981.0,7.56
TUR,2005,M,3.0,68940237166.0,62.96
TUR,2005,X,0.0,5003832568.0,7.17
TUR,2005,X,1.0,12224901105.0,17.52
TUR,2005,X,2.0,5221560776.0,7.48
TUR,2005,X,3.0,47345071876.0,67.83
TUR,2006,M,0.0,11809509689.0,8.99
TUR,2006,M,1.0,30325802126.0,23.08
TUR,2006,M,2.0,12406986143.0,9.44
TUR,2006,M,3.0,76835290486.0,58.48
TUR,2006,X,0.0,6252501636.0,7.67
TUR,2006,X,1.0,13459582407.0,16.51
TUR,2006,X,2.0,7621581894.0,9.35
TUR,2006,X,3.0,54185493037.0,66.47
TUR,2007,M,0.0,17548299994.0,10.8
TUR,2007,M,1.0,37878565177.0,23.31
TUR,2007,M,2.0,16243394069.0,10.0
TUR,2007,M,3.0,90799472217.0,55.89
TUR,2007,X,0.0,9191587065.0,8.92
TUR,2007,X,1.0,17816902757.0,17.28
TUR,2007,X,2.0,11486789266.0,11.14
TUR,2007,X,3.0,64594103888.0,62.66
TUR,2008,M,0.0,19442416261.0,10.16
TUR,2008,M,1.0,51955494976.0,27.16
TUR,2008,M,2.0,18904263624.0,9.88
TUR,2008,M,3.0,100970836812.0,52.79
TUR,2008,X,0.0,17427801398.0,13.7
TUR,2008,X,1.0,25885485140.0,20.35
TUR,2008,X,2.0,13300798468.0,10.45
TUR,2008,X,3.0,70609289609.0,55.5
TUR,2009,M,0.0,15951481443.0,11.93
TUR,2009,M,1.0,31145535159.0,23.29
TUR,2009,M,2.0,12101795899.0,9.05
TUR,2009,M,3.0,74544508960.0,55.74
TUR,2009,X,0.0,11394497419.0,11.51
TUR,2009,X,1.0,24080558619.0,24.32
TUR,2009,X,2.0,8114014654.0,8.19
TUR,2009,X,3.0,55424408028.0,55.98
TUR,2010,M,0.0,21918065826.0,12.45
TUR,2010,M,1.0,44257754546.0,25.13
TUR,2010,M,2.0,15505061850.0,8.8
TUR,2010,M,3.0,94421908049.0,53.62
TUR,2010,X,0.0,13390861610.0,12.04
TUR,2010,X,1.0,28617590270.0,25.72
TUR,2010,X,2.0,9572811921.0,8.6
TUR,2010,X,3.0,59666188327.0,53.63
TUR,2011,M,0.0,28404509173.0,12.41
TUR,2011,M,1.0,55074623664.0,24.06
TUR,2011,M,2.0,22459054576.0,9.81
TUR,2011,M,3.0,123013473325.0,53.73
TUR,2011,X,0.0,14104555543.0,10.7
TUR,2011,X,1.0,35884926004.0,27.23
TUR,2011,X,2.0,11679893159.0,8.86
TUR,2011,X,3.0,70093315834.0,53.2
TUR,2012,M,0.0,30189182093.0,13.67
TUR,2012,M,1.0,55018030905.0,24.92
TUR,2012,M,2.0,20827212420.0,9.43
TUR,2012,M,3.0,114755026514.0,51.97
TUR,2012,X,0.0,19523208449.0,13.04
TUR,2012,X,1.0,48029157636.0,32.08
TUR,2012,X,2.0,13083141249.0,8.74
TUR,2012,X,3.0,69090079954.0,46.14
TUR,2013,M,0.0,38878346903.0,15.85
TUR,2013,M,1.0,51903405970.0,21.16
TUR,2013,M,2.0,25139840462.0,10.25
TUR,2013,M,3.0,129380224594.0,52.74
TUR,2013,X,0.0,22797601118.0,14.19
TUR,2013,X,1.0,42369152661.0,26.36
TUR,2013,X,2.0,19646168048.0,12.22
TUR,2013,X,3.0,75893342413.0,47.22
TUR,2014,M,0.0,39163868839.0,16.64
TUR,2014,M,1.0,49660070216.0,21.1
TUR,2014,M,2.0,24746109709.0,10.51
TUR,2014,M,3.0,121825791610.0,51.75
TUR,2014,X,0.0,23390443083.0,14.11
TUR,2014,X,1.0,43024737673.0,25.96
TUR,2014,X,2.0,16136425015.0,9.74
TUR,2014,X,3.0,83185749759.0,50.19
TUR,2015,M,0.0,36227007088.0,17.95
TUR,2015,M,1.0,39298804181.0,19.47
TUR,2015,M,2.0,20802797440.0,10.31
TUR,2015,M,3.0,105495750975.0,52.27
TUR,2015,X,0.0,21447567393.0,14.27
TUR,2015,X,1.0,34161061760.0,22.72
TUR,2015,X,2.0,13928170830.0,9.27
TUR,2015,X,3.0,80793927049.0,53.74
TUR,2016,M,0.0,37116490616.0,19.15
TUR,2016,M,1.0,32122998037.0,16.58
TUR,2016,M,2.0,24794789650.0,12.79
TUR,2016,M,3.0,99756279576.0,51.48
TUR,2016,X,0.0,21012326198.0,14.14
TUR,2016,X,1.0,30537168236.0,20.55
TUR,2016,X,2.0,17694009892.0,11.91
TUR,2016,X,3.0,79351052549.0,53.4
TUR,2017,M,0.0,39813299164.0,17.43
TUR,2017,M,1.0,49712373677.0,21.76
TUR,2017,M,2.0,23087171530.0,10.11
TUR,2017,M,3.0,115805139621.0,50.7
TUR,2017,X,0.0,25630192836.0,15.65
TUR,2017,X,1.0,33142560945.0,20.24
TUR,2017,X,2.0,20050846994.0,12.24
TUR,2017,X,3.0,84929341982.0,51.86
TUR,2018,M,0.0,32486624040.0,14.87
TUR,2018,M,1.0,57271559554.0,26.22
TUR,2018,M,2.0,21045003473.0,9.64
TUR,2018,M,3.0,107605154225.0,49.27
TUR,2018,X,0.0,21086602293.0,11.96
TUR,2018,X,1.0,37329249830.0,21.18
TUR,2018,X,2.0,21444471956.0,12.17
TUR,2018,X,3.0,96409367014.0,54.69
TUR,2019,M,0.0,29205576625.0,15.06
TUR,2019,M,1.0,49735320610.0,25.65
TUR,2019,M,2.0,21570200243.0,11.13
TUR,2019,M,3.0,93364013335.0,48.16
TUR,2019,X,0.0,21523702003.0,11.96
TUR,2019,X,1.0,39642568512.0,22.03
TUR,2019,X,2.0,24609744233.0,13.67
TUR,2019,X,3.0,94190373324.0,52.34
TUR,2020,M,0.0,36452808682.0,17.84
TUR,2020,M,1.0,44651828908.0,21.85
TUR,2020,M,2.0,26375803593.0,12.91
TUR,2020,M,3.0,96842637422.0,47.4
TUR,2020,X,0.0,20097734006.0,11.91
TUR,2020,X,1.0,35749613750.0,21.18
TUR,2020,X,2.0,25546897539.0,15.14
TUR,2020,X,3.0,87381962706.0,51.77
TUR,2021,M,0.0,50434074389.0,20.57
TUR,2021,M,1.0,54108466734.0,22.07
TUR,2021,M,2.0,33941295966.0,13.85
TUR,2021,M,3.0,106663732898.0,43.51
TUR,2021,X,0.0,28718229966.0,12.81
TUR,2021,X,1.0,44373649035.0,19.79
TUR,2021,X,2.0,37101483600.0,16.54
TUR,2021,X,3.0,114055493501.0,50.86
TUR,2022,M,0.0,66158856085.0,20.24
TUR,2022,M,1.0,95404168387.0,29.19
TUR,2022,M,2.0,34663327970.0,10.61
TUR,2022,M,3.0,130613910187.0,39.96
TUR,2022,X,0.0,31935503770.0,12.68
TUR,2022,X,1.0,57252202385.0,22.72
TUR,2022,X,2.0,41562474437.0,16.5
TUR,2022,X,3.0,121185085986.0,48.1
TUR,2023,M,0.0,73149746948.0,21.82
TUR,2023,M,1.0,78459833808.0,23.41
TUR,2023,M,2.0,39243462465.0,11.71
TUR,2023,M,3.0,144349575891.0,43.06
TUR,2023,X,0.0,35778288336.0,14.18
TUR,2023,X,1.0,57537882364.0,22.8
TUR,2023,X,2.0,51963883853.0,20.59
TUR,2023,X,3.0,107123178296.0,42.44
TUR,2024,M,0.0,65595448223.0,20.22
TUR,2024,M,1.0,82087412629.0,25.3
TUR,2024,M,2.0,53174659300.0,16.39
TUR,2024,M,3.0,123622969143.0,38.1
TUR,2024,X,0.0,36870802264.0,14.23
TUR,2024,X,1.0,60905427345.0,23.5
TUR,2024,X,2.0,65783314054.0,25.38
TUR,2024,X,3.0,95597891641.0,36.89
TUV,2001,M,0.0,1390120.0,45.61
TUV,2001,M,1.0,18348.0,0.6
TUV,2001,M,2.0,60913.0,2.0
TUV,2001,M,3.0,1578222.0,51.79
TUV,2002,M,0.0,553991.0,5.05
TUV,2002,M,1.0,3435860.0,31.33
TUV,2002,M,2.0,175339.0,1.6
TUV,2002,M,3.0,6800365.0,62.02
TUV,2002,X,1.0,81091.0,58.96
TUV,2002,X,3.0,56450.0,41.04
TUV,2003,X,2.0,79753.0,82.88
TUV,2003,X,3.0,16472.0,17.12
TUV,2004,M,0.0,615915.0,5.43
TUV,2004,M,1.0,544444.0,4.8
TUV,2004,M,2.0,2924155.0,25.76
TUV,2004,M,3.0,7266854.0,64.02
TUV,2004,X,2.0,131652.0,98.54
TUV,2004,X,3.0,1950.0,1.46
TUV,2005,M,0.0,706427.0,5.51
TUV,2005,M,1.0,2543130.0,19.82
TUV,2005,M,2.0,2876049.0,22.41
TUV,2005,M,3.0,6705954.0,52.26
TUV,2005,X,2.0,50072.0,80.2
TUV,2005,X,3.0,12359.0,19.8
TUV,2006,M,0.0,786466.0,6.64
TUV,2006,M,1.0,4808618.0,40.58
TUV,2006,M,2.0,1112069.0,9.38
TUV,2006,M,3.0,5143068.0,43.4
TUV,2008,M,0.0,8297621.0,35.04
TUV,2008,M,1.0,384335.0,1.62
TUV,2008,M,2.0,628968.0,2.66
TUV,2008,M,3.0,14371242.0,60.68
TZA,2000,M,0.0,335947507.0,20.93
TZA,2000,M,1.0,241723740.0,15.06
TZA,2000,M,2.0,188049339.0,11.72
TZA,2000,M,3.0,839312106.0,52.29
TZA,2000,X,0.0,37166349.0,5.74
TZA,2000,X,1.0,70578542.0,10.91
TZA,2000,X,2.0,113725289.0,17.58
TZA,2000,X,3.0,425574766.0,65.77
TZA,2001,M,0.0,340378017.0,19.77
TZA,2001,M,1.0,179411683.0,10.42
TZA,2001,M,2.0,193295797.0,11.23
TZA,2001,M,3.0,1008214462.0,58.57
TZA,2001,X,0.0,47902944.0,6.35
TZA,2001,X,1.0,70795203.0,9.39
TZA,2001,X,2.0,93641350.0,12.41
TZA,2001,X,3.0,541921621.0,71.85
TZA,2002,M,0.0,330646885.0,19.7
TZA,2002,M,1.0,175712480.0,10.47
TZA,2002,M,2.0,228381327.0,13.61
TZA,2002,M,3.0,943805349.0,56.23
TZA,2002,X,0.0,75083799.0,8.51
TZA,2002,X,1.0,106779136.0,12.1
TZA,2002,X,2.0,76449973.0,8.66
TZA,2002,X,3.0,624038540.0,70.72
TZA,2003,M,0.0,530266912.0,24.63
TZA,2003,M,1.0,93752588.0,4.35
TZA,2003,M,2.0,438259420.0,20.35
TZA,2003,M,3.0,1090922370.0,50.67
TZA,2003,X,0.0,58181989.0,5.18
TZA,2003,X,1.0,77260421.0,6.88
TZA,2003,X,2.0,170745860.0,15.21
TZA,2003,X,3.0,816371723.0,72.72
TZA,2004,M,0.0,639112074.0,25.15
TZA,2004,M,1.0,125586211.0,4.94
TZA,2004,M,2.0,519213682.0,20.43
TZA,2004,M,3.0,1257658723.0,49.48
TZA,2004,X,0.0,177682981.0,12.16
TZA,2004,X,1.0,149079009.0,10.2
TZA,2004,X,2.0,218086086.0,14.93
TZA,2004,X,3.0,916023001.0,62.7
TZA,2005,M,0.0,1057953113.0,32.72
TZA,2005,M,1.0,136600845.0,4.22
TZA,2005,M,2.0,550012694.0,17.01
TZA,2005,M,3.0,1488777958.0,46.04
TZA,2005,X,0.0,246508853.0,14.94
TZA,2005,X,1.0,193517468.0,11.73
TZA,2005,X,2.0,200010333.0,12.12
TZA,2005,X,3.0,1010321033.0,61.22
TZA,2006,M,0.0,1518495553.0,33.65
TZA,2006,M,1.0,309947923.0,6.87
TZA,2006,M,2.0,711449942.0,15.77
TZA,2006,M,3.0,1972616808.0,43.71
TZA,2006,X,0.0,223966057.0,12.07
TZA,2006,X,1.0,258377278.0,13.92
TZA,2006,X,2.0,217822382.0,11.74
TZA,2006,X,3.0,1155636872.0,62.27
TZA,2007,M,0.0,1770086187.0,30.03
TZA,2007,M,1.0,719658699.0,12.21
TZA,2007,M,2.0,884650448.0,15.01
TZA,2007,M,3.0,2519739911.0,42.75
TZA,2007,X,0.0,309296027.0,14.47
TZA,2007,X,1.0,473291459.0,22.14
TZA,2007,X,2.0,135993424.0,6.36
TZA,2007,X,3.0,1219278786.0,57.03
TZA,2008,M,0.0,2199504651.0,27.37
TZA,2008,M,1.0,1392700952.0,17.33
TZA,2008,M,2.0,1280229696.0,15.93
TZA,2008,M,3.0,3162777019.0,39.36
TZA,2008,X,0.0,410202287.0,13.15
